timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
450546896,-0.2289251,-0.12005201,-0.0018254586,0.01234133,-0.006270933,-0.009970075,0.9998545,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
450578965,-0.27212206,-0.17782594,0.09684549,0.011618069,-0.004726019,-0.00974638,0.9998739,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
450610906,-0.15832463,0.22952531,0.091619864,0.011293348,-0.0038049587,-0.009618851,0.9998828,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
450643004,0.2754018,0.13099965,0.03175783,0.011134703,-0.005160627,-0.007973432,0.9998929,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
450674894,0.32205334,-0.20530987,-0.02608708,0.010687219,-0.0036453556,-0.008691538,0.99989855,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
450706973,-0.028736714,-0.06605225,-0.010811426,0.010389945,-0.0019878354,-0.009628187,0.9998978,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
450738941,-0.06501914,-0.14055741,-0.08786718,0.010071829,-0.0026076194,-0.009276656,0.9999029,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
450771004,-0.30099303,-0.07363118,0.07938831,0.0096552335,-0.0028223558,-0.009395888,0.9999053,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
450802865,0.06077555,0.08473292,0.05084624,0.009400238,-0.0032522534,-0.008875577,0.9999111,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
450834970,0.032021724,0.21480948,0.01680285,0.009257441,-0.003828752,-0.008801499,0.99991107,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
450866914,0.24813707,0.036620002,0.03704295,0.0090537295,-0.0038400271,-0.008797561,0.99991304,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
450899016,0.2525187,-0.032181606,-0.059159882,0.00900888,-0.0034040348,-0.009330095,0.9999102,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
450928527,-0.17737752,-0.1338956,0.072383195,0.008754432,-0.0034078024,-0.009333062,0.9999123,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
450960501,0.23004769,0.24999937,0.0025169072,0.00870567,-0.0036874479,-0.009019332,0.99991465,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
450992540,0.24022253,-0.17774528,0.0010729231,0.008622897,-0.0034683244,-0.00828189,0.9999225,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
451024460,-0.37134776,0.048830137,0.01758302,0.008609992,-0.0019258589,-0.009338532,0.9999175,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
451056677,0.09950134,-0.011383887,0.030894354,0.008524526,-0.00030617227,-0.008043002,0.99993134,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
451088511,0.22907504,-0.104186825,-0.023699174,0.008574845,0.00092129956,-0.006007773,0.99994475,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
451116553,0.09463483,-0.08019857,-0.0049150838,0.008630377,0.0013478934,-0.0043329517,0.99995255,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
451148590,0.21268149,0.2889195,0.011461802,0.008656548,0.0015030564,-0.002003387,0.99995947,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
451180596,0.092535175,-0.10883771,-0.02306838,0.008829538,0.0018095464,7.746136e-06,0.99995947,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
451212519,-0.06380005,0.031391747,0.009204484,0.008918438,0.0016971735,0.0015910518,0.99995756,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
451244543,0.13376021,-0.018805435,-0.011372128,0.0090070125,0.001830037,0.003567981,0.9999515,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
451276499,0.15644169,0.01794091,-0.004426518,0.009072329,0.0022669472,0.005155583,0.999943,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
451308515,0.09917628,-0.06426031,-0.0027850333,0.009149809,0.0029747318,0.0065883547,0.999932,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
451340497,0.114190005,-0.06348413,0.0023881206,0.009205365,0.0039065303,0.0078220945,0.9999194,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
451372549,0.07168907,-0.07305135,-0.00289341,0.009259603,0.0047906423,0.008662821,0.99990815,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
451404493,0.012586308,-0.07665934,-0.0097708125,0.009347028,0.0057712817,0.0091184,0.99989814,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
451436616,0.020485792,-0.09436407,-0.009076205,0.009432006,0.0066736843,0.009227752,0.99989074,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
451468489,-0.029174477,-0.058455653,3.6986312e-06,0.009563764,0.0074798386,0.008978638,0.99988604,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
451500563,-0.120333746,0.042680442,-0.0157342,0.009719322,0.007845171,0.008242492,0.9998881,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
451532567,-0.06701365,0.013347875,0.0009971085,0.009845369,0.0081204865,0.007303455,0.9998919,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
451564575,-0.11704022,-0.023096872,-0.0034625707,0.009977174,0.008103342,0.006075646,0.9998989,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
451598318,-0.097137354,-0.009106152,-0.008461123,0.010146883,0.007851274,0.004741053,0.99990654,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
451630074,-0.030289927,0.053888854,-0.004238209,0.010290807,0.00737575,0.0035032302,0.99991375,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
451662223,-0.034049038,0.04369356,-0.003042881,0.010391883,0.006821003,0.0026695016,0.9999192,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
451694151,-0.03379666,0.17747687,0.012508756,0.010388387,0.005921774,0.0023452232,0.9999258,0.44477785,-0.0015886388,-0.005888361,-0.89562017,1
