timestamp,heartbeat_time,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,type,system_id,component_id,mode,flow_control,forwarding,mavlink_v2,ftp,streams
363741342,362738763,1200.0,0.3540174,0.11220313,1.0416025,0.0,0,255,0,0,0,1,1,0,34
364745908,363741342,1200.0,0.3540174,0.13768783,1.2520678,0.0,0,255,0,0,0,1,1,0,34
365749860,364745908,1200.0,0.3540174,0.13552755,1.0961787,0.0,0,255,0,0,0,1,1,0,34
366757974,365749860,1200.0,0.3540174,0.089115165,1.3080126,0.0,0,255,0,0,0,1,1,0,34
367758900,366757974,1200.0,0.3540174,0.13524048,1.2957232,0.0,0,255,0,0,0,1,1,0,34
368759830,367758900,1200.0,0.3540174,0.11271033,0.96551853,0.0,0,255,0,0,0,1,1,0,34
369764701,368759830,1200.0,0.3540174,0.1124245,1.339145,0.0,0,255,0,0,0,1,1,0,34
370775385,369764701,1200.0,0.3540174,0.111868225,1.1879811,0.0,0,255,0,0,0,1,1,0,34
371784324,370775385,1200.0,0.3540174,0.13494098,1.0954032,0.0,0,255,0,0,0,1,1,0,34
372786738,371784324,1200.0,0.3540174,0.11225808,1.187154,0.0,0,255,0,0,0,1,1,0,34
373793752,372786738,1200.0,0.3540174,0.11221037,1.1399779,0.0,0,255,0,0,0,1,1,0,34
374795840,373793752,1200.0,0.3540174,0.11587647,1.1917295,0.0,0,255,0,0,0,1,1,0,34
375797807,374795840,1200.0,0.3540174,0.11285689,1.304346,0.0,0,255,0,0,0,1,1,0,34
376800590,375797807,1200.0,0.3540174,0.11190268,1.3428321,0.0,0,255,0,0,0,1,1,0,34
377801217,375797807,1200.0,0.3540174,0.11234078,1.1333494,0.0,0,255,0,0,0,1,1,0,34
378807919,377801217,1200.0,0.3540174,0.13546422,1.2032411,0.0,0,255,0,0,0,1,1,0,34
379813338,378807919,1200.0,0.3540174,0.11232079,1.113268,0.0,0,255,0,0,0,1,1,0,34
380820601,379813338,1200.0,0.3540174,0.11231834,1.2991157,0.0,0,255,0,0,0,1,1,0,34
381829746,379813338,1200.0,0.3540174,0.13537861,1.0531659,0.0,0,255,0,0,0,1,1,0,34
382836975,381829746,1200.0,0.3540174,0.08987552,1.1703789,0.0,0,255,0,0,0,1,1,0,34
383839700,382836975,1200.0,0.3540174,0.11265493,1.206305,0.0,0,255,0,0,0,1,1,0,34
384841548,383839700,1200.0,0.3540174,0.11385972,1.2914089,0.0,0,255,0,0,0,1,1,0,34
386857816,385849856,1200.0,0.3540174,0.11204804,1.0242975,0.0,0,255,0,0,0,1,1,0,34
387859949,385849856,1200.0,0.3540174,0.13524896,1.2928209,0.0,0,255,0,0,0,1,1,0,34
388864533,387859949,1200.0,0.3540174,0.09184964,1.0333085,0.0,0,255,0,0,0,1,1,0,34
389870714,387859949,1200.0,0.3540174,0.1455839,1.4607909,0.0,0,255,0,0,0,1,1,0,34
390873182,389870714,1200.0,0.3540174,0.13304672,0.9243768,0.0,0,255,0,0,0,1,1,0,34
391879784,390873182,1200.0,0.3540174,0.09126884,1.3670485,0.0,0,255,0,0,0,1,1,0,34
392887637,391879784,1200.0,0.3540174,0.112437695,1.1044765,0.0,0,255,0,0,0,1,1,0,34
393888236,392887637,1200.0,0.3540174,0.11266762,1.2901938,0.0,0,255,0,0,0,1,1,0,34
395895800,394895548,1200.0,0.3540174,0.11210005,1.051558,0.0,0,255,0,0,0,1,1,0,34
396902794,395895800,1200.0,0.3540174,0.111796945,1.1377566,0.0,0,255,0,0,0,1,1,0,34
397911745,396902794,1200.0,0.3540174,0.15589765,1.1876024,0.0,0,255,0,0,0,1,1,0,34
398922364,397911745,1200.0,0.3540174,0.11221282,1.2671111,0.0,0,255,0,0,0,1,1,0,34
399931119,398922364,1200.0,0.3540174,0.11199218,1.1674937,0.0,0,255,0,0,0,1,1,0,34
402945966,401941747,1200.0,0.3540174,0.08179461,1.1670694,0.0,0,255,0,0,0,1,1,0,34
403949823,402945966,1200.0,0.3540174,0.15613624,1.257046,0.0,0,255,0,0,0,1,1,0,34
404950846,403949823,1200.0,0.3540174,0.13833997,1.0539714,0.0,0,255,0,0,0,1,1,0,34
405958079,404950846,1200.0,0.3540174,0.11288711,1.3626373,0.0,0,255,0,0,0,1,1,0,34
406964356,405958079,1200.0,0.3540174,0.1121055,1.097245,0.0,0,255,0,0,0,1,1,0,34
407965937,406964356,1200.0,0.3540174,0.13075535,1.2197179,0.0,0,255,0,0,0,1,1,0,34
408974893,407965937,1200.0,0.3540174,0.073242955,1.2956085,0.0,0,255,0,0,0,1,1,0,34
409982325,408974893,1200.0,0.3540174,0.15640675,1.0380626,0.0,0,255,0,0,0,1,1,0,34
410990321,409982325,1200.0,0.3540174,0.11299571,1.2019542,0.0,0,255,0,0,0,1,1,0,34
411997086,410990321,1200.0,0.3540174,0.11266628,1.2154,0.0,0,255,0,0,0,1,1,0,34
412998754,411997086,1200.0,0.3540174,0.11243356,1.2964684,0.0,0,255,0,0,0,1,1,0,34
414004531,412998754,1200.0,0.3540174,0.11243076,1.0158566,0.0,0,255,0,0,0,1,1,0,34
415010119,414004531,1200.0,0.3540174,0.16104996,1.2665287,0.0,0,255,0,0,0,1,1,0,34
416010981,415010119,1200.0,0.3540174,0.111846074,1.1877459,0.0,0,255,0,0,0,1,1,0,34
417011681,416010981,1200.0,0.3540174,0.06874187,1.130754,0.0,0,255,0,0,0,1,1,0,34
418018864,417011681,1200.0,0.3540174,0.15681966,1.4733057,0.0,0,255,0,0,0,1,1,0,34
419019842,418018864,1200.0,0.3540174,0.13542363,0.87328327,0.0,0,255,0,0,0,1,1,0,34
420023431,419019842,1200.0,0.3540174,0.112976946,1.3317282,0.0,0,255,0,0,0,1,1,0,34
421024269,420023431,1200.0,0.3540174,0.11239933,1.1399083,0.0,0,255,0,0,0,1,1,0,34
422025548,421024269,1200.0,0.3540174,0.111666694,1.3004723,0.0,0,255,0,0,0,1,1,0,34
423034676,422025548,1200.0,0.3540174,0.11201416,1.0725603,0.0,0,255,0,0,0,1,1,0,34
424040666,423034676,1200.0,0.3540174,0.13502337,1.2509518,0.0,0,255,0,0,0,1,1,0,34
425049568,424040666,1200.0,0.3540174,0.112103164,1.0803571,0.0,0,255,0,0,0,1,1,0,34
426054892,425049568,1200.0,0.3540174,0.08902561,1.2928497,0.0,0,255,0,0,0,1,1,0,34
427058729,426054892,1200.0,0.3540174,0.13501291,1.3372235,0.0,0,255,0,0,0,1,1,0,34
428070199,427058729,1200.0,0.3540174,0.11260745,0.93573797,0.0,0,255,0,0,0,1,1,0,34
430076633,429070841,1200.0,0.3540174,0.11183534,1.0371985,0.0,0,255,0,0,0,1,1,0,34
431085108,430076633,1200.0,0.3540174,0.089482695,1.2646887,0.0,0,255,0,0,0,1,1,0,34
432092603,431085108,1200.0,0.3540174,0.112194665,1.2341412,0.0,0,255,0,0,0,1,1,0,34
433093365,432092603,1200.0,0.3540174,0.11193305,1.0490009,0.0,0,255,0,0,0,1,1,0,34
434097896,433093365,1200.0,0.3540174,0.16094756,1.146503,0.0,0,255,0,0,0,1,1,0,34
435101903,434097896,1200.0,0.3540174,0.08936479,1.406999,0.0,0,255,0,0,0,1,1,0,34
436110310,435101903,1200.0,0.3540174,0.10350833,1.2142323,0.0,0,255,0,0,0,1,1,0,34
437114262,436110310,1200.0,0.3540174,0.13542269,1.0634664,0.0,0,255,0,0,0,1,1,0,34
438120602,437114262,1200.0,0.3540174,0.11203304,1.2244319,0.0,0,255,0,0,0,1,1,0,34
439127720,438120602,1200.0,0.3540174,0.112275146,1.0929439,0.0,0,255,0,0,0,1,1,0,34
440134605,439127720,1200.0,0.3540174,0.08943539,1.3127128,0.0,0,255,0,0,0,1,1,0,34
441139709,440134605,1200.0,0.3540174,0.13502364,1.2936456,0.0,0,255,0,0,0,1,1,0,34
442142912,441139709,1200.0,0.3540174,0.112805516,0.966334,0.0,0,255,0,0,0,1,1,0,34
443151173,442142912,1200.0,0.3540174,0.112578385,1.3220489,0.0,0,255,0,0,0,1,1,0,34
444154812,442142912,1200.0,0.3540174,0.11724517,1.2131895,0.0,0,255,0,0,0,1,1,0,34
445165119,444154812,1200.0,0.3540174,0.11189481,1.0743881,0.0,0,255,0,0,0,1,1,0,34
446166787,445165119,1200.0,0.3540174,0.1182725,1.1876944,0.0,0,255,0,0,0,1,1,0,34
447176208,446166787,1200.0,0.3540174,0.12898143,1.1806761,0.0,0,255,0,0,0,1,1,0,34
448182835,447176208,1200.0,0.3540174,0.11258714,1.1657252,0.0,0,255,0,0,0,1,1,0,34
449186666,448182835,1200.0,0.3540174,0.1121558,1.2962431,0.0,0,255,0,0,0,1,1,0,34
450194709,449186666,1200.0,0.3540174,0.13515392,1.393278,0.0,0,255,0,0,0,1,1,0,34
451194747,450194709,1200.0,0.3540174,0.11199351,1.0723627,0.0,0,255,0,0,0,1,1,0,34
452201111,451194747,1200.0,0.3540174,0.112560555,1.2033023,0.0,0,255,0,0,0,1,1,0,34
453210024,452201111,1200.0,0.3540174,0.08928571,1.111111,0.0,0,255,0,0,0,1,1,0,34
454212593,453210024,1200.0,0.3540174,0.1610338,1.3220675,0.0,0,255,0,0,0,1,1,0,34
455221192,454212593,1200.0,0.3540174,0.11201782,1.0547519,0.0,0,255,0,0,0,1,1,0,34
456224654,455221192,1200.0,0.3540174,0.11244821,1.174238,0.0,0,255,0,0,0,1,1,0,34
457225547,456224654,1200.0,0.3540174,0.13453358,1.1969532,0.0,0,255,0,0,0,1,1,0,34
458233548,457225547,1200.0,0.3540174,0.11193915,1.2996829,0.0,0,255,0,0,0,1,1,0,34
459237996,458233548,1200.0,0.3540174,0.112644486,1.2370956,0.0,0,255,0,0,0,1,1,0,34
460247926,459237996,1200.0,0.3540174,0.13485521,1.0243046,0.0,0,255,0,0,0,1,1,0,34
461253716,460247926,1200.0,0.3540174,0.112055816,1.2722797,0.0,0,255,0,0,0,1,1,0,34
462262547,461253716,1200.0,0.3540174,0.089470595,1.0269237,0.0,0,255,0,0,0,1,1,0,34
463263043,462262547,1200.0,0.3540174,0.11266223,1.4705911,0.0,0,255,0,0,0,1,1,0,34
464270953,463263043,1200.0,0.3540174,0.13819693,1.1861075,0.0,0,255,0,0,0,1,1,0,34
465273358,464270953,1200.0,0.3540174,0.11297243,1.1157278,0.0,0,255,0,0,0,1,1,0,34
466282930,465273358,1200.0,0.3540174,0.1128976,1.1089941,0.0,0,255,0,0,0,1,1,0,34
467288790,466282930,1200.0,0.3540174,0.13519934,1.2655056,0.0,0,255,0,0,0,1,1,0,34
468299795,467288790,1200.0,0.3540174,0.11276566,1.3202565,0.0,0,255,0,0,0,1,1,0,34
469303722,468299795,1200.0,0.3540174,0.11242047,1.0545636,0.0,0,255,0,0,0,1,1,0,34
470308699,469303722,1200.0,0.3540174,0.11259847,1.1249882,0.0,0,255,0,0,0,1,1,0,34
471316735,470308699,1200.0,0.3540174,0.11183445,1.2232512,0.0,0,255,0,0,0,1,1,0,34
472321122,471316735,1200.0,0.3540174,0.11204459,1.2652115,0.0,0,255,0,0,0,1,1,0,34
473325027,472321122,1200.0,0.3540174,0.135135,1.1705076,0.0,0,255,0,0,0,1,1,0,34
474332632,473325027,1200.0,0.3540174,0.1382918,1.2098045,0.0,0,255,0,0,0,1,1,0,34
475333548,474332632,1200.0,0.3540174,0.112371616,1.1833825,0.0,0,255,0,0,0,1,1,0,34
476339041,475333548,1200.0,0.3540174,0.13534546,1.164369,0.0,0,255,0,0,0,1,1,0,34
477339140,476339041,1200.0,0.3540174,0.11205359,1.2325895,0.0,0,255,0,0,0,1,1,0,34
478341157,477339140,1200.0,0.3540174,0.11238748,1.0532596,0.0,0,255,0,0,0,1,1,0,34
479341675,478341157,1200.0,0.3540174,0.112945326,1.3823309,0.0,0,255,0,0,0,1,1,0,34
480341699,479341675,1200.0,0.3540174,0.111880414,1.097022,0.0,0,255,0,0,0,1,1,0,34
482347770,481342583,1200.0,0.3540174,0.11245392,1.3026742,0.0,0,255,0,0,0,1,1,0,34
483349169,482347770,1200.0,0.3540174,0.13492103,1.0337331,0.0,0,255,0,0,0,1,1,0,34
484356628,483349169,1200.0,0.3540174,0.13889013,1.2220333,0.0,0,255,0,0,0,1,1,0,34
486376548,485366934,1200.0,0.3540174,0.08991916,1.3018296,0.0,0,255,0,0,0,1,1,0,34
487377429,486376548,1200.0,0.3540174,0.13486591,0.9936444,0.0,0,255,0,0,0,1,1,0,34
488381850,487377429,1200.0,0.3540174,0.08967779,1.267446,0.0,0,255,0,0,0,1,1,0,34
489388315,488381850,1200.0,0.3540174,0.13513567,1.1923735,0.0,0,255,0,0,0,1,1,0,34
490398572,489388315,1200.0,0.3540174,0.10791213,1.1236722,0.0,0,255,0,0,0,1,1,0,34
491400983,490398572,1200.0,0.3540174,0.11247328,1.4681247,0.0,0,255,0,0,0,1,1,0,34
492402725,491400983,1200.0,0.3540174,0.13525555,0.8721994,0.0,0,255,0,0,0,1,1,0,34
493412583,492402725,1200.0,0.3540174,0.11223444,1.4411697,0.0,0,255,0,0,0,1,1,0,34
494414582,493412583,1200.0,0.3540174,0.13864256,1.0453051,0.0,0,255,0,0,0,1,1,0,34
495419742,494414582,1200.0,0.3540174,0.11216203,1.306241,0.0,0,255,0,0,0,1,1,0,34
496429382,495419742,1200.0,0.3540174,0.11201882,1.072605,0.0,0,255,0,0,0,1,1,0,34
497429782,496429382,1200.0,0.3540174,0.112859935,1.2374643,0.0,0,255,0,0,0,1,1,0,34
498429968,497429782,1200.0,0.3540174,0.11299412,1.0699443,0.0,0,255,0,0,0,1,1,0,34
499438978,498429968,1200.0,0.3540174,0.13477503,1.2952276,0.0,0,255,0,0,0,1,1,0,34
500450060,499438978,1200.0,0.3540174,0.11186158,1.314621,0.0,0,255,0,0,0,1,1,0,34
501450078,500450060,1200.0,0.3540174,0.11283717,0.9376469,0.0,0,255,0,0,0,1,1,0,34
502458845,501450078,1200.0,0.3540174,0.13484865,1.403021,0.0,0,255,0,0,0,1,1,0,34
503460957,502458845,1200.0,0.3540174,0.11283909,1.0465076,0.0,0,255,0,0,0,1,1,0,34
504467637,503460957,1200.0,0.3540174,0.11526758,1.2540318,0.0,0,255,0,0,0,1,1,0,34
505476608,504467637,1200.0,0.3540174,0.13483502,1.0241512,0.0,0,255,0,0,0,1,1,0,34
506479747,505476608,1200.0,0.3540174,0.08961634,1.2944584,0.0,0,255,0,0,0,1,1,0,34
507487781,506479747,1200.0,0.3540174,0.11231789,1.0864022,0.0,0,255,0,0,0,1,1,0,34
508492548,507487781,1200.0,0.3540174,0.11232827,1.4085766,0.0,0,255,0,0,0,1,1,0,34
509493871,508492548,1200.0,0.3540174,0.13572516,1.2574537,0.0,0,255,0,0,0,1,1,0,34
510500578,509493871,1200.0,0.3540174,0.11221427,1.0605738,0.0,0,255,0,0,0,1,1,0,34
511504176,510500578,1200.0,0.3540174,0.08988808,1.2104928,0.0,0,255,0,0,0,1,1,0,34
512512614,511504176,1200.0,0.3540174,0.13476141,1.1206996,0.0,0,255,0,0,0,1,1,0,34
513512704,512512614,1200.0,0.3540174,0.11280428,1.3107258,0.0,0,255,0,0,0,1,1,0,34
514519929,513512704,1200.0,0.3540174,0.13635246,1.0778811,0.0,0,255,0,0,0,1,1,0,34
515529823,514519929,1200.0,0.3540174,0.1345433,1.1564788,0.0,0,255,0,0,0,1,1,0,34
516529878,515529823,1200.0,0.3540174,0.11196588,1.1850548,0.0,0,255,0,0,0,1,1,0,34
517536600,516529878,1200.0,0.3540174,0.11196388,1.3772548,0.0,0,255,0,0,0,1,1,0,34
518539975,517536600,1200.0,0.3540174,0.1356331,1.1010216,0.0,0,255,0,0,0,1,1,0,34
519551893,518539975,1200.0,0.3540174,0.11185516,1.182893,0.0,0,255,0,0,0,1,1,0,34
520556623,519551893,1200.0,0.3540174,0.112231545,1.1421795,0.0,0,255,0,0,0,1,1,0,34
521561399,520556623,1200.0,0.3540174,0.11267369,1.1666214,0.0,0,255,0,0,0,1,1,0,34
522570597,521561399,1200.0,0.3540174,0.11196876,1.2316564,0.0,0,255,0,0,0,1,1,0,34
523573891,522570597,1200.0,0.3540174,0.112444185,1.3244531,0.0,0,255,0,0,0,1,1,0,34
524582791,523573891,1200.0,0.3540174,0.13776535,1.1219451,0.0,0,255,0,0,0,1,1,0,34
525584603,524582791,1200.0,0.3540174,0.13587974,1.2468964,0.0,0,255,0,0,0,1,1,0,34
526591654,525584603,1200.0,0.3540174,0.112103164,1.111111,0.0,0,255,0,0,0,1,1,0,34
528593751,527593552,1200.0,0.3540174,0.11290696,1.063124,0.0,0,255,0,0,0,1,1,0,34
529598954,528593751,1200.0,0.3540174,0.13557065,1.1762747,0.0,0,255,0,0,0,1,1,0,34
530605837,529598954,1200.0,0.3540174,0.09323417,1.200142,0.0,0,255,0,0,0,1,1,0,34
531613562,530605837,1200.0,0.3540174,0.13110481,1.2445024,0.0,0,255,0,0,0,1,1,0,34
532615559,531613562,1200.0,0.3540174,0.089713275,1.2370464,0.0,0,255,0,0,0,1,1,0,34
533623050,532615559,1200.0,0.3540174,0.11234134,1.0269787,0.0,0,255,0,0,0,1,1,0,34
534625958,533623050,1200.0,0.3540174,0.13547692,1.3577577,0.0,0,255,0,0,0,1,1,0,34
535631873,534625958,1200.0,0.3540174,0.112323135,1.0268123,0.0,0,255,0,0,0,1,1,0,34
537643933,536636150,1200.0,0.3540174,0.13475873,0.8293607,0.0,0,255,0,0,0,1,1,0,34
538654535,537643933,1200.0,0.3540174,0.11201916,1.4384053,0.0,0,255,0,0,0,1,1,0,34
539662361,538654535,1200.0,0.3540174,0.112214714,1.1022861,0.0,0,255,0,0,0,1,1,0,34
540662595,539662361,1200.0,0.3540174,0.112664595,1.2293402,0.0,0,255,0,0,0,1,1,0,34
541663131,540662595,1200.0,0.3540174,0.134634,1.3493098,0.0,0,255,0,0,0,1,1,0,34
542667496,541663131,1200.0,0.3540174,0.11252346,0.9748714,0.0,0,255,0,0,0,1,1,0,34
543673565,542667496,1200.0,0.3540174,0.11225764,1.1643004,0.0,0,255,0,0,0,1,1,0,34
544675870,543673565,1200.0,0.3540174,0.16162825,1.2231866,0.0,0,255,0,0,0,1,1,0,34
545683145,544675870,1200.0,0.3540174,0.0893916,1.2981646,0.0,0,255,0,0,0,1,1,0,34
546688615,545683145,1200.0,0.3540174,0.11630866,0.93146336,0.0,0,255,0,0,0,1,1,0,34
547690192,546688615,1200.0,0.3540174,0.13179347,1.4337533,0.0,0,255,0,0,0,1,1,0,34
549696618,548693441,1200.0,0.3540174,0.11270864,1.2687204,0.0,0,255,0,0,0,1,1,0,34
550706231,549696618,1200.0,0.3540174,0.111874096,1.2702165,0.0,0,255,0,0,0,1,1,0,34
551711676,550706231,1200.0,0.3540174,0.13525084,1.0531664,0.0,0,255,0,0,0,1,1,0,34
552716648,551711676,1200.0,0.3540174,0.11252749,1.371242,0.0,0,255,0,0,0,1,1,0,34
553724549,552716648,1200.0,0.3540174,0.112022825,1.1232023,0.0,0,255,0,0,0,1,1,0,34
554733136,553724549,1200.0,0.3540174,0.13781807,1.2304476,0.0,0,255,0,0,0,1,1,0,34
555743905,554733136,1200.0,0.3540174,0.13455048,1.056617,0.0,0,255,0,0,0,1,1,0,34
556755886,555743905,1200.0,0.3540174,0.08893913,1.2283483,0.0,0,255,0,0,0,1,1,0,34
557765261,556755886,1200.0,0.3540174,0.13479666,1.1299132,0.0,0,255,0,0,0,1,1,0,34
558765351,557765261,1200.0,0.3540174,0.112950295,1.320419,0.0,0,255,0,0,0,1,1,0,34
559767344,558765351,1200.0,0.3540174,0.112791665,1.3005978,0.0,0,255,0,0,0,1,1,0,34
560771683,559767344,1200.0,0.3540174,0.15628622,0.92378104,0.0,0,255,0,0,0,1,1,0,34
561773803,559767344,1200.0,0.3540174,0.092819735,1.3244278,0.0,0,255,0,0,0,1,1,0,34
562778035,561773803,1200.0,0.3540174,0.11155378,1.195219,0.0,0,255,0,0,0,1,1,0,34
563785213,562778035,1200.0,0.3540174,0.11221427,1.149948,0.0,0,255,0,0,0,1,1,0,34
564787170,563785213,1200.0,0.3540174,0.11575298,1.402008,0.0,0,255,0,0,0,1,1,0,34
565792226,564787170,1200.0,0.3540174,0.112401344,0.90219486,0.0,0,255,0,0,0,1,1,0,34
566800588,565792226,1200.0,0.3540174,0.112040594,1.2195569,0.0,0,255,0,0,0,1,1,0,34
568809808,567805509,1200.0,0.3540174,0.11253545,1.3105898,0.0,0,255,0,0,0,1,1,0,34
569812754,567805509,1200.0,0.3540174,0.06879807,1.0788336,0.0,0,255,0,0,0,1,1,0,34
570814805,569812754,1200.0,0.3540174,0.13570227,1.2053554,0.0,0,255,0,0,0,1,1,0,34
571823959,570814805,1200.0,0.3540174,0.11197675,1.109858,0.0,0,255,0,0,0,1,1,0,34
572825789,571823959,1200.0,0.3540174,0.11281284,1.3048352,0.0,0,255,0,0,0,1,1,0,34
573829395,572825789,1200.0,0.3540174,0.13554956,1.3236016,0.0,0,255,0,0,0,1,1,0,34
574835941,573829395,1200.0,0.3540174,0.1380406,0.9325189,0.0,0,255,0,0,0,1,1,0,34
575845076,574835941,1200.0,0.3540174,0.11002375,1.286584,0.0,0,255,0,0,0,1,1,0,34
576855538,575845076,1200.0,0.3540174,0.13454169,1.2108753,0.0,0,255,0,0,0,1,1,0,34
577859936,576855538,1200.0,0.3540174,0.1075303,1.2356029,0.0,0,255,0,0,0,1,1,0,34
578864947,576855538,1200.0,0.3540174,0.07363763,1.0279415,0.0,0,255,0,0,0,1,1,0,34
579870932,578864947,1200.0,0.3540174,0.13536027,1.293885,0.0,0,255,0,0,0,1,1,0,34
580878985,579870932,1200.0,0.3540174,0.10999671,1.025645,0.0,0,255,0,0,0,1,1,0,34
581888287,580878985,1200.0,0.3540174,0.1119478,1.4612654,0.0,0,255,0,0,0,1,1,0,34
582889890,581888287,1200.0,0.3540174,0.13575332,1.1698742,0.0,0,255,0,0,0,1,1,0,34
583899863,582889890,1200.0,0.3540174,0.08912285,1.1655288,0.0,0,255,0,0,0,1,1,0,34
584900729,583899863,1200.0,0.3540174,0.13892387,1.2113361,0.0,0,255,0,0,0,1,1,0,34
