timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,vision_attitude_timestamp_rel,vision_position_timestamp_rel
388060821,32767,32767,32767,32767,32767,32767,32767,32767
388064821,32767,-22,32767,32767,-71,32767,32767,32767
388068821,32767,32767,32767,32767,32767,32767,32767,32767
388072821,32767,32767,32767,32767,-54,32767,32767,32767
388076859,32767,32767,32767,32767,32767,-58,32767,32767
388080821,32767,32767,32767,32767,32767,32767,32767,32767
388084832,32767,32767,32767,32767,32767,32767,32767,32767
388088827,32767,32767,32767,32767,32767,32767,32767,32767
388093622,32767,32767,32767,32767,32767,32767,32767,32767
388097668,32767,-18,32767,32767,-81,-51,32767,32767
388101647,32767,32767,32767,32767,32767,32767,32767,32767
388105622,32767,32767,32767,32767,-52,32767,32767,32767
388109622,32767,32767,32767,32767,32767,32767,32767,32767
388113622,32767,32767,32767,32767,32767,32767,32767,32767
388117658,32767,32767,32767,32767,-60,32767,32767,32767
388121662,32767,32767,32767,32767,32767,-82,32767,32767
388125629,32767,32767,32767,32767,32767,32767,32767,32767
388129628,32767,-19,32767,32767,32767,32767,32767,32767
388133621,32767,32767,32767,32767,32767,32767,32767,32767
388137669,32767,32767,32767,32767,-42,32767,32767,32767
388141657,32767,32767,32767,32767,32767,-62,32767,32767
388145632,32767,32767,32767,32767,32767,32767,32767,32767
388149628,32767,32767,32767,32767,-54,32767,32767,32767
388153622,32767,32767,32767,32767,32767,32767,32767,32767
388157676,32767,32767,32767,32767,32767,32767,32767,32767
388161664,32767,-23,32767,32767,-71,32767,32767,32767
388165622,32767,32767,32767,32767,32767,-61,32767,32767
388169627,32767,32767,32767,32767,32767,32767,32767,32767
388173622,32767,32767,32767,32767,32767,32767,32767,32767
388177678,32767,32767,32767,32767,32767,32767,32767,32767
388181669,32767,32767,32767,32767,-54,32767,32767,32767
388185622,32767,32767,32767,32767,32767,32767,32767,32767
388189624,32767,32767,32767,32767,32767,32767,32767,32767
388193622,32767,-15,-41,32767,-74,-94,32767,32767
388197678,32767,32767,32767,32767,32767,32767,32767,32767
388201632,32767,32767,32767,32767,-52,32767,32767,32767
388205622,32767,32767,32767,32767,32767,32767,32767,32767
388209623,32767,32767,32767,32767,32767,32767,32767,32767
388213622,32767,32767,32767,32767,32767,-55,32767,32767
388217651,32767,32767,32767,32767,32767,32767,32767,32767
388221627,32767,32767,32767,32767,32767,32767,32767,32767
388225622,32767,-22,32767,32767,-70,32767,32767,32767
388229622,32767,32767,32767,32767,32767,32767,32767,32767
388233622,32767,32767,32767,32767,-52,32767,32767,32767
388237652,32767,32767,32767,32767,32767,-62,32767,32767
388241628,32767,32767,32767,32767,32767,32767,32767,32767
388245622,32767,32767,32767,32767,-54,32767,32767,32767
388249622,32767,32767,32767,32767,32767,32767,32767,32767
388253622,32767,32767,32767,32767,32767,32767,32767,32767
388257652,32767,-19,32767,32767,32767,-52,32767,32767
388261622,32767,32767,32767,32767,32767,32767,32767,32767
388265638,32767,32767,32767,32767,-42,32767,32767,32767
388269622,32767,32767,32767,32767,32767,32767,32767,32767
388273622,32767,32767,32767,32767,32767,32767,32767,32767
388277652,32767,32767,32767,32767,-57,32767,32767,32767
388281621,32767,32767,32767,32767,32767,-82,32767,32767
388285629,32767,32767,32767,32767,32767,32767,32767,32767
388289622,32767,-15,32767,32767,-71,32767,32767,32767
388293659,32767,32767,32767,32767,32767,32767,32767,32767
388297651,32767,32767,32767,32767,32767,32767,32767,32767
388301622,32767,32767,32767,32767,32767,-52,32767,32767
388305648,32767,32767,32767,32767,32767,32767,32767,32767
388309622,32767,32767,32767,32767,-53,32767,32767,32767
388313628,32767,32767,32767,32767,32767,32767,32767,32767
388317652,32767,32767,32767,32767,32767,32767,32767,32767
388321622,32767,-19,32767,32767,-70,32767,32767,32767
388325668,32767,32767,32767,32767,32767,-57,32767,32767
388329622,32767,32767,32767,32767,-52,32767,32767,32767
388333628,32767,32767,32767,32767,32767,32767,32767,32767
388337651,32767,32767,32767,32767,32767,32767,32767,32767
388341622,32767,32767,32767,32767,32767,32767,32767,32767
388345652,32767,32767,32767,32767,32767,32767,32767,32767
388349622,32767,32767,32767,32767,32767,-52,32767,32767
388353622,32767,-12,32767,32767,-70,32767,32767,32767
388357652,32767,32767,32767,32767,32767,32767,32767,32767
388361622,32767,32767,32767,32767,-52,32767,32767,32767
388365636,32767,32767,32767,32767,32767,32767,32767,32767
388369622,32767,32767,32767,32767,32767,32767,32767,32767
388373622,32767,32767,32767,32767,-57,-55,32767,32767
388377676,32767,32767,32767,32767,32767,32767,32767,32767
388381622,32767,32767,32767,32767,32767,32767,32767,32767
388385622,32767,-9,32767,32767,32767,32767,32767,32767
388389621,32767,32767,32767,32767,32767,32767,32767,32767
388393635,32767,32767,32767,32767,-42,32767,32767,32767
388397658,32767,32767,-62,32767,32767,-81,32767,32767
388401622,32767,32767,32767,32767,32767,32767,32767,32767
388405628,32767,32767,32767,32767,-54,32767,32767,32767
388409622,32767,32767,32767,32767,32767,32767,32767,32767
388413622,32767,32767,32767,32767,32767,32767,32767,32767
388417656,32767,-13,32767,32767,-71,-52,32767,32767
388421622,32767,32767,32767,32767,32767,32767,32767,32767
388425627,32767,32767,32767,32767,32767,32767,32767,32767
388429622,32767,32767,32767,32767,32767,32767,32767,32767
388433654,32767,32767,32767,32767,32767,32767,32767,32767
388437651,32767,32767,32767,32767,-58,32767,32767,32767
388441622,32767,32767,32767,32767,32767,-81,32767,32767
388445622,32767,32767,32767,32767,32767,32767,32767,32767
388449622,32767,-9,32767,32767,-71,32767,32767,32767
388453621,32767,32767,32767,32767,32767,32767,32767,32767
388457651,32767,32767,32767,32767,-42,32767,32767,32767
388461671,32767,32767,32767,32767,32767,-52,32767,32767
388465622,32767,32767,32767,32767,32767,32767,32767,32767
388469622,32767,32767,32767,32767,32767,32767,32767,32767
388473653,32767,32767,32767,32767,32767,32767,32767,32767
388477652,32767,32767,32767,32767,32767,32767,32767,32767
388481643,32767,-11,32767,32767,-70,32767,32767,32767
388485621,32767,32767,32767,32767,32767,-82,32767,32767
388489621,32767,32767,32767,32767,-42,32767,32767,32767
388493654,32767,32767,32767,32767,32767,32767,32767,32767
