timestamp,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,nav_state,arming_state,hil_state,failsafe,system_type,system_id,component_id,is_rotary_wing,is_vtol,vtol_fw_permanent_stab,in_transition_mode,in_transition_to_fw,rc_signal_lost,rc_input_mode,data_link_lost,high_latency_data_link_active,data_link_lost_counter,engine_failure,mission_failure,failure_detector_status
559216819,3080239,2162703,3080239,15,2,0,0,13,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
560228518,3080239,2162703,3080239,15,2,0,0,13,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
561232270,3080239,2162703,3080239,15,2,0,0,13,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
562238742,3080239,2162703,3080239,15,2,0,0,13,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
563242932,3080239,2162703,3080239,15,2,0,0,13,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
564252524,3080239,2162703,3080239,15,2,0,0,13,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
565255535,3080239,2162703,3080239,15,2,0,0,13,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
566261728,3080239,2162703,3080239,15,2,0,0,13,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
568277513,3080239,2162703,3080239,15,2,0,0,13,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
569285864,3080239,2162703,3080239,15,2,0,0,13,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
570293555,3080239,2162703,3080239,15,2,0,0,13,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
571300561,3080239,2162703,3080239,15,2,0,0,13,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
572305518,3080239,2162703,3080239,15,2,0,0,13,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
573315635,3080239,2162703,3080239,15,2,0,0,13,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
574324511,3080239,2162703,3080239,15,2,0,0,13,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
575328624,3080239,2162703,3080239,15,2,0,0,13,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
576330643,3080239,2162703,3080239,15,2,0,0,13,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
577338638,3080239,2162703,3080239,15,2,0,0,13,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
578339901,3080239,2162703,3080239,15,2,0,0,13,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
579350018,3080239,2162703,3080239,15,2,0,0,13,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
580353520,3080239,2162703,3080239,15,2,0,0,13,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
581355339,3080239,2162703,3080239,15,2,0,0,13,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
582355520,3080239,2162703,3080239,15,2,0,0,13,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
583358658,3080239,2162703,3080239,15,2,0,0,13,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
584363067,3080239,2162703,3080239,15,2,0,0,13,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
585365028,3080239,2162703,3080239,15,2,0,0,13,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
586373552,3080239,2162703,3080239,15,2,0,0,13,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
587382686,3080239,2162703,3080239,15,2,0,0,13,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
588391517,3080239,2162703,3080239,15,2,0,0,13,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
590396246,3080239,2162703,3080239,15,2,0,0,13,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
591403075,3080239,2162703,3080239,15,2,0,0,13,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
592412772,3080239,2162703,3080239,15,2,0,0,13,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
593415570,3080239,2162703,3080239,15,2,0,0,13,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
593740590,3080239,2162703,3080239,15,1,0,0,13,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
