timestamp,lat,lon,alt,alt_ellipsoid,delta_alt,vel_n,vel_e,vel_d,yaw,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
147954925,49.08975198627334,2.110428714018422,90.879395,135.69974,-0.0,-0.8592979,0.16879177,-1.413879,-2.0685878,0.90101355,1.3669502,0.0,2,0,0,0
148154871,49.08975029159737,2.1104285409145183,91.16643,135.98521,-0.0,-0.8533645,0.1531365,-1.452259,-2.0719337,0.90098286,1.366859,0.0,2,0,0,0
148362894,49.08974854866945,2.1104283698193127,91.46678,136.28493,-0.0,-0.8497125,0.12729213,-1.4439557,-2.074274,0.9012692,1.3666027,0.0,2,0,0,0
148562873,49.08974687709883,2.1104282207332243,91.749954,136.56808,-0.0,-0.83770466,0.12274597,-1.391396,-2.080328,0.90117866,1.3668333,0.0,2,0,0,0
148770871,49.08974514725881,2.110428045540465,92.0895,136.90805,-0.0,-0.838138,0.11101085,-1.7855643,-2.0839791,0.90142775,1.366583,0.0,2,0,0,0
148974070,49.089743445824475,2.1104278583218328,92.49115,137.30948,-0.0,-0.8616442,0.08061256,-2.0176854,-2.087073,0.90136427,1.3667947,0.0,2,0,0,0
149174871,49.08974172591615,2.110427685759042,92.94523,137.7628,-0.0,-0.87438923,0.08353397,-2.3870604,-2.0856721,0.9014253,1.3667846,0.0,2,0,0,0
149374078,49.089739944470715,2.1104274533418983,93.47245,138.28864,-0.0,-0.9177371,0.07928922,-2.8316302,-2.0849128,0.90134734,1.3667349,0.0,2,0,0,0
149574071,49.08973805995172,2.1104272216532816,94.076996,138.89113,-0.0,-0.986751,0.09539372,-3.272211,-2.0838203,0.9012256,1.3666704,0.0,2,0,0,0
149782070,49.08973599353164,2.11042706935827,94.81946,139.62918,-0.0,-1.0361421,0.14172557,-3.876202,-2.0803418,0.9015062,1.3667165,0.0,2,0,0,0
149982079,49.08973392958163,2.1104270896385597,95.6479,140.45157,-0.0,-1.0953318,0.1833294,-4.4375668,-2.0774534,0.901423,1.3666699,0.0,2,0,0,0
150182070,49.08973174443568,2.110427175711684,96.60921,141.40805,-0.0,-1.1507514,0.21824801,-5.2449374,-2.0758638,0.9014228,1.3663507,0.0,2,0,0,0
150382072,49.08972945704813,2.1104273386008057,97.719345,142.51169,-0.0,-1.1961147,0.24154525,-5.6828194,-2.0774431,0.9014559,1.3663213,0.0,2,0,0,0
150582070,49.089727097668586,2.110427528734772,98.82923,143.61421,-0.0,-1.2468468,0.23176216,-5.6580462,-2.0792322,0.90151423,1.3662962,0.0,2,0,0,0
150790072,49.08972458940787,2.110427731930881,99.97175,144.75029,-0.0,-1.2846966,0.23548016,-5.669948,-2.0790195,0.90190583,1.3663893,0.0,2,0,0,0
150990072,49.089722136629156,2.1104279413944624,101.07048,145.84317,-0.0,-1.3109623,0.24821626,-5.728839,-2.0772429,0.9019289,1.3663784,0.0,2,0,0,0
151190095,49.08971964418369,2.1104281632931707,102.166214,146.93259,-0.0,-1.3382256,0.24907243,-5.7350416,-2.0752354,0.9019448,1.3663497,0.0,2,0,0,0
151398077,49.08971699235068,2.1104283830039408,103.31036,148.0716,-0.0,-1.3902582,0.23498775,-5.6948185,-2.076509,0.9023396,1.3664345,0.0,2,0,0,0
151598070,49.08971435553532,2.110428574046826,104.41552,149.17386,-0.0,-1.4321499,0.22210634,-5.760768,-2.0755196,0.902344,1.3664153,0.0,2,0,0,0
151806078,49.08971153156998,2.1104287227188103,105.56016,150.31621,-0.0,-1.4730268,0.2119571,-5.43591,-2.0755334,0.9026173,1.3665091,0.0,2,0,0,0
