timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
356924084,1562313529600142,488480039,23577549,73316,119497,1.7990001,0.78946227,7.4150004,10.032001,1.63,2.02,84,10,0.794,0.781,0.148,-0.003,0.4539264,0,nan,0.0,3,1,7
357121096,1562313529800142,488480047,23577544,73584,119765,1.6090001,0.7895181,7.4160004,10.0060005,1.63,2.02,84,10,0.337,0.32500002,0.089,-0.142,0.4539264,0,nan,0.0,3,1,7
357320194,1562313530000142,488480057,23577538,73901,120082,1.115,0.78955686,7.4170003,9.973001,1.63,2.02,84,11,0.13700001,0.123,0.061000004,-0.18800001,0.4539264,0,nan,0.0,3,1,7
357520224,1562313530200142,488480066,23577529,74255,120436,1.049,0.78959334,7.418,9.940001,1.63,2.02,84,11,0.09,-0.026,-0.086,-0.124000005,0.4539264,0,nan,0.0,3,1,7
357717188,1562313530400142,488480076,23577521,74631,120812,0.85200006,0.78962284,7.419,9.909,1.63,2.02,84,11,0.023000002,0.020000001,-0.011000001,-0.27,0.4539264,0,nan,0.0,3,1,7
357920129,1562313530600142,488480081,23577516,74854,121035,0.99600005,0.7896574,7.4240003,9.88,1.63,2.02,84,11,0.059000004,-0.032,-0.049000002,-0.34100002,0.4539264,0,nan,0.0,3,1,7
358123496,1562313530800143,488480089,23577513,75072,121253,0.81200004,0.78968567,7.4330006,9.852,1.63,2.02,84,11,0.109000005,0.106000006,-0.026,-0.33800003,0.4539264,0,nan,0.0,3,1,7
358314324,1562313531000143,488480094,23577509,75282,121463,0.83800006,0.78971463,7.4430003,9.827001,1.63,2.02,84,11,0.069000006,0.069000006,-0.007,-0.39000002,0.4539264,0,nan,0.0,3,1,7
358517502,1562313531200143,488480109,23577512,75336,121517,1.7450001,0.7897754,7.4550004,9.801001,1.63,2.02,84,11,0.51600003,0.505,0.11000001,-0.201,0.4539264,0,nan,0.0,3,1,7
358719139,1562313531400143,488480109,23577501,75714,121896,1.9100001,0.7898417,7.4790006,9.778001,1.63,2.02,84,11,0.23700002,-0.22000001,-0.087000005,-0.24000001,0.4539264,0,nan,0.0,3,1,7
358918148,1562313531600143,488480092,23577491,75970,122151,1.8510001,0.78990597,7.4920006,9.753,1.63,2.02,84,11,0.632,-0.606,-0.178,-0.53900003,0.4539264,0,nan,0.0,3,1,7
