timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,vision_attitude_timestamp_rel,vision_position_timestamp_rel
189254422,32767,32767,32767,32767,32767,-95,32767,32767
189258422,32767,32767,32767,32767,-60,32767,32767,32767
189262422,32767,32767,32767,32767,32767,32767,32767,32767
189266422,32767,32767,32767,32767,32767,32767,32767,32767
189270422,32767,32767,32767,32767,32767,32767,32767,32767
189274422,32767,32767,32767,32767,32767,-59,32767,32767
189278422,32767,-17,32767,32767,-50,32767,32767,32767
189282422,32767,32767,32767,32767,32767,32767,32767,32767
189286422,32767,32767,32767,32767,32767,32767,32767,32767
189290472,32767,32767,32767,32767,-53,32767,32767,32767
189294428,32767,32767,32767,32767,32767,32767,32767,32767
189298422,32767,32767,32767,32767,32767,32767,32767,32767
189302422,32767,32767,32767,32767,-73,-89,32767,32767
189306422,32767,32767,32767,32767,32767,32767,32767,32767
189310437,32767,-17,32767,32767,32767,32767,32767,32767
189314465,32767,32767,32767,32767,32767,32767,32767,32767
189318422,32767,32767,32767,32767,32767,32767,32767,32767
189322422,32767,32767,32767,32767,-55,-54,32767,32767
189326422,32767,32767,32767,32767,32767,32767,32767,32767
189330443,32767,32767,32767,32767,32767,32767,32767,32767
189334425,32767,32767,32767,32767,-70,32767,32767,32767
189338422,32767,32767,32767,32767,32767,32767,32767,32767
189342422,32767,-17,32767,32767,-46,32767,32767,32767
189346422,32767,32767,32767,32767,32767,-54,32767,32767
189350463,32767,32767,32767,32767,32767,32767,32767,32767
189354422,32767,32767,32767,32767,32767,32767,32767,32767
189358422,32767,32767,32767,32767,32767,32767,32767,32767
189362422,32767,32767,32767,32767,32767,32767,32767,32767
189366422,32767,32767,32767,32767,-73,32767,32767,32767
189370496,32767,32767,32767,32767,32767,-53,32767,32767
189374422,32767,-17,32767,32767,-60,32767,32767,32767
189378422,32767,32767,32767,32767,32767,32767,32767,32767
189382422,32767,32767,32767,32767,32767,32767,32767,32767
189386427,32767,32767,-59,32767,-58,32767,32767,32767
189390423,32767,32767,32767,32767,32767,32767,32767,32767
189394422,32767,32767,32767,32767,32767,32767,32767,32767
189398471,32767,32767,32767,32767,32767,-83,32767,32767
189402422,32767,32767,32767,32767,32767,32767,32767,32767
189406428,32767,-23,32767,32767,32767,32767,32767,32767
189410422,32767,32767,32767,32767,-62,32767,32767,32767
189414422,32767,32767,32767,32767,32767,32767,32767,32767
189418438,32767,32767,32767,32767,-47,32767,32767,32767
189422422,32767,32767,32767,32767,32767,-86,32767,32767
189426422,32767,32767,32767,32767,32767,32767,32767,32767
189430422,32767,32767,32767,32767,-60,32767,32767,32767
189434422,32767,32767,32767,32767,32767,32767,32767,32767
189438455,32767,-17,32767,32767,32767,32767,32767,32767
189442422,32767,32767,32767,32767,32767,-54,32767,32767
189446422,32767,32767,32767,32767,32767,32767,32767,32767
189450422,32767,32767,32767,32767,32767,32767,32767,32767
189454422,32767,32767,32767,32767,-70,32767,32767,32767
189458437,32767,32767,32767,32767,32767,32767,32767,32767
189462422,32767,32767,32767,32767,-46,32767,32767,32767
189466422,32767,32767,32767,32767,32767,-60,32767,32767
189470422,32767,-21,32767,32767,32767,32767,32767,32767
189474422,32767,32767,32767,32767,-60,32767,32767,32767
189478470,32767,32767,32767,32767,32767,32767,32767,32767
189482425,32767,32767,32767,32767,32767,32767,32767,32767
189486422,32767,32767,32767,32767,32767,32767,32767,32767
189490422,32767,32767,32767,32767,32767,-89,32767,32767
189494422,32767,32767,32767,32767,32767,32767,32767,32767
189498438,32767,32767,32767,32767,-67,32767,32767,32767
189502422,32767,-17,32767,32767,32767,32767,32767,32767
189506422,32767,32767,32767,32767,32767,32767,32767,32767
189510422,32767,32767,32767,32767,-73,32767,32767,32767
189514422,32767,32767,32767,32767,32767,-90,32767,32767
189518449,32767,32767,32767,32767,-50,32767,32767,32767
189522422,32767,32767,32767,32767,32767,32767,32767,32767
189526422,32767,32767,32767,32767,32767,32767,32767,32767
189530422,32767,32767,32767,32767,32767,32767,32767,32767
189534422,32767,-15,32767,32767,32767,32767,32767,32767
189538422,32767,32767,32767,32767,-44,-54,32767,32767
189542422,32767,32767,32767,32767,32767,32767,32767,32767
189546422,32767,32767,32767,32767,32767,32767,32767,32767
189550422,32767,32767,32767,32767,-60,32767,32767,32767
189554423,32767,32767,32767,32767,32767,32767,32767,32767
189558430,32767,32767,32767,32767,32767,32767,32767,32767
189562422,32767,32767,32767,32767,-58,-58,32767,32767
189566439,32767,-17,32767,32767,32767,32767,32767,32767
189570445,32767,32767,32767,32767,32767,32767,32767,32767
189574422,32767,32767,32767,32767,32767,32767,32767,32767
189578422,32767,32767,32767,32767,32767,32767,32767,32767
189582422,32767,32767,32767,32767,32767,32767,32767,32767
189586451,32767,32767,-46,32767,-49,32767,32767,32767
189590428,32767,32767,32767,32767,32767,-87,32767,32767
189594422,32767,32767,32767,32767,32767,32767,32767,32767
189598422,32767,-15,32767,32767,-60,32767,32767,32767
189602422,32767,32767,32767,32767,32767,32767,32767,32767
189606468,32767,32767,32767,32767,32767,32767,32767,32767
189610423,32767,32767,32767,32767,-54,-53,32767,32767
189614422,32767,32767,32767,32767,32767,32767,32767,32767
189618422,32767,32767,32767,32767,32767,32767,32767,32767
189622422,32767,32767,32767,32767,32767,32767,32767,32767
189626465,32767,32767,32767,32767,32767,32767,32767,32767
189630422,32767,-15,32767,32767,32767,32767,32767,32767
189634422,32767,32767,32767,32767,-54,-53,32767,32767
189638422,32767,32767,32767,32767,32767,32767,32767,32767
189642422,32767,32767,32767,32767,32767,32767,32767,32767
189646422,32767,32767,32767,32767,-70,32767,32767,32767
189650471,32767,32767,32767,32767,32767,32767,32767,32767
189654422,32767,32767,32767,32767,32767,32767,32767,32767
189658421,32767,32767,32767,32767,-59,-58,32767,32767
189662427,32767,-23,32767,32767,32767,32767,32767,32767
189666442,32767,32767,32767,32767,32767,32767,32767,32767
189670422,32767,32767,32767,32767,32767,32767,32767,32767
189674422,32767,32767,32767,32767,32767,32767,32767,32767
189678422,32767,32767,32767,32767,-49,32767,32767,32767
189682428,32767,32767,32767,32767,32767,32767,32767,32767
189686422,32767,32767,32767,32767,32767,-90,32767,32767
189690422,32767,32767,32767,32767,-59,32767,32767,32767
189694422,32767,-23,32767,32767,32767,32767,32767,32767
189698422,32767,32767,32767,32767,32767,32767,32767,32767
189702422,32767,32767,32767,32767,-70,32767,32767,32767
189706422,32767,32767,32767,32767,32767,-54,32767,32767
189710422,32767,32767,32767,32767,32767,32767,32767,32767
189714422,32767,32767,32767,32767,32767,32767,32767,32767
189718421,32767,32767,32767,32767,32767,32767,32767,32767
189722424,32767,32767,32767,32767,32767,32767,32767,32767
189726422,32767,-15,32767,32767,-70,32767,32767,32767
189730422,32767,32767,32767,32767,32767,-52,32767,32767
189734470,32767,32767,32767,32767,-50,32767,32767,32767
189738448,32767,32767,32767,32767,32767,32767,32767,32767
189742422,32767,32767,32767,32767,32767,32767,32767,32767
189746422,32767,32767,32767,32767,-54,32767,32767,32767
189750422,32767,32767,32767,32767,32767,32767,32767,32767
189754453,32767,32767,32767,32767,32767,-54,32767,32767
189758422,32767,-17,32767,32767,32767,32767,32767,32767
189762422,32767,32767,32767,32767,32767,32767,32767,32767
189766422,32767,32767,32767,32767,32767,32767,32767,32767
189770422,32767,32767,32767,32767,-59,32767,32767,32767
189774465,32767,32767,32767,32767,32767,32767,32767,32767
189778432,32767,32767,32767,32767,32767,32767,32767,32767
189782428,32767,32767,32767,32767,-65,-90,32767,32767
189786422,32767,32767,-49,32767,32767,32767,32767,32767
189790422,32767,-17,32767,32767,-50,32767,32767,32767
189794428,32767,32767,32767,32767,32767,32767,32767,32767
189798422,32767,32767,32767,32767,32767,32767,32767,32767
189802422,32767,32767,32767,32767,32767,-54,32767,32767
189806422,32767,32767,32767,32767,32767,32767,32767,32767
189810422,32767,32767,32767,32767,32767,32767,32767,32767
189814446,32767,32767,32767,32767,-70,32767,32767,32767
189818423,32767,32767,32767,32767,32767,32767,32767,32767
189822422,32767,-15,32767,32767,-50,32767,32767,32767
189826422,32767,32767,32767,32767,32767,-54,32767,32767
189830422,32767,32767,32767,32767,32767,32767,32767,32767
189834422,32767,32767,32767,32767,-54,32767,32767,32767
189838422,32767,32767,32767,32767,32767,32767,32767,32767
189842422,32767,32767,32767,32767,32767,32767,32767,32767
189846427,32767,32767,32767,32767,32767,32767,32767,32767
189850422,32767,32767,32767,32767,32767,-65,32767,32767
189854422,32767,-17,32767,32767,-49,32767,32767,32767
189858422,32767,32767,32767,32767,32767,32767,32767,32767
189862422,32767,32767,32767,32767,32767,32767,32767,32767
189866427,32767,32767,32767,32767,-57,32767,32767,32767
189870422,32767,32767,32767,32767,32767,32767,32767,32767
189874422,32767,32767,32767,32767,32767,-52,32767,32767
189878422,32767,32767,32767,32767,-70,32767,32767,32767
189882423,32767,32767,32767,32767,32767,32767,32767,32767
189886422,32767,-23,32767,32767,32767,32767,32767,32767
189890422,32767,32767,32767,32767,32767,32767,32767,32767
189894422,32767,32767,32767,32767,32767,32767,32767,32767
189898422,32767,32767,32767,32767,32767,-59,32767,32767
189902428,32767,32767,32767,32767,-70,32767,32767,32767
189906422,32767,32767,32767,32767,32767,32767,32767,32767
189910422,32767,32767,32767,32767,-50,32767,32767,32767
189914422,32767,32767,32767,32767,32767,32767,32767,32767
189918422,32767,-21,32767,32767,32767,32767,32767,32767
189922447,32767,32767,32767,32767,-60,-59,32767,32767
189926422,32767,32767,32767,32767,32767,32767,32767,32767
189930422,32767,32767,32767,32767,32767,32767,32767,32767
189934422,32767,32767,32767,32767,32767,32767,32767,32767
189938422,32767,32767,32767,32767,32767,32767,32767,32767
189942449,32767,32767,32767,32767,32767,32767,32767,32767
189946422,32767,32767,32767,32767,-66,-65,32767,32767
189950422,32767,-17,32767,32767,32767,32767,32767,32767
189954422,32767,32767,32767,32767,32767,32767,32767,32767
189958422,32767,32767,32767,32767,-73,32767,32767,32767
189962422,32767,32767,32767,32767,32767,32767,32767,32767
189966423,32767,32767,32767,32767,-60,32767,32767,32767
189970422,32767,32767,32767,32767,32767,32767,32767,32767
189974422,32767,32767,32767,32767,32767,-89,32767,32767
189978422,32767,32767,32767,32767,32767,32767,32767,32767
189982422,32767,-23,32767,32767,32767,32767,32767,32767
189986471,32767,32767,-60,32767,32767,32767,32767,32767
189990422,32767,32767,32767,32767,-74,32767,32767,32767
189994422,32767,32767,32767,32767,32767,-54,32767,32767
189998422,32767,32767,32767,32767,-59,32767,32767,32767
190002422,32767,32767,32767,32767,32767,32767,32767,32767
190006425,32767,32767,32767,32767,32767,32767,32767,32767
190010425,32767,32767,32767,32767,-63,32767,32767,32767
190014423,32767,-11,32767,32767,32767,32767,32767,32767
190018422,32767,32767,32767,32767,32767,32767,32767,32767
190022422,32767,32767,32767,32767,32767,-90,32767,32767
190026454,32767,32767,32767,32767,32767,32767,32767,32767
190030428,32767,32767,32767,32767,-50,32767,32767,32767
190034422,32767,32767,32767,32767,32767,32767,32767,32767
190038422,32767,32767,32767,32767,32767,32767,32767,32767
190042422,32767,32767,32767,32767,-60,-59,32767,32767
190046422,32767,-7,32767,32767,32767,32767,32767,32767
190050448,32767,32767,32767,32767,32767,32767,32767,32767
190054421,32767,32767,32767,32767,-70,32767,32767,32767
190058422,32767,32767,32767,32767,32767,32767,32767,32767
190062422,32767,32767,32767,32767,32767,32767,32767,32767
190066422,32767,32767,32767,32767,32767,-51,32767,32767
190070461,32767,32767,32767,32767,32767,32767,32767,32767
190075221,32767,32767,32767,32767,32767,32767,32767,32767
190079248,32767,-18,32767,32767,-78,32767,32767,32767
190083228,32767,32767,32767,32767,32767,32767,32767,32767
190087220,32767,32767,32767,32767,-58,32767,32767,32767
190092027,32767,32767,32767,32767,32767,-66,32767,32767
190096022,32767,32767,32767,32767,32767,32767,32767,32767
190100022,32767,32767,32767,32767,-58,32767,32767,32767
190104033,32767,32767,32767,32767,32767,32767,32767,32767
190108022,32767,32767,32767,32767,32767,32767,32767,32767
190112022,32767,-21,32767,32767,32767,32767,32767,32767
190116022,32767,32767,32767,32767,32767,-60,32767,32767
190120022,32767,32767,32767,32767,-55,32767,32767,32767
190124051,32767,32767,32767,32767,32767,32767,32767,32767
190128022,32767,32767,32767,32767,32767,32767,32767,32767
190132022,32767,32767,32767,32767,-47,32767,32767,32767
190136022,32767,32767,32767,32767,32767,32767,32767,32767
190140022,32767,32767,32767,32767,32767,-86,32767,32767
190144022,32767,-23,32767,32767,-65,32767,32767,32767
190148021,32767,32767,32767,32767,32767,32767,32767,32767
190152022,32767,32767,32767,32767,32767,32767,32767,32767
190156022,32767,32767,32767,32767,32767,32767,32767,32767
190160022,32767,32767,32767,32767,32767,-56,32767,32767
190164028,32767,32767,32767,32767,-52,32767,32767,32767
190168022,32767,32767,32767,32767,32767,32767,32767,32767
190172022,32767,32767,32767,32767,32767,32767,32767,32767
190176022,32767,-16,32767,32767,-62,32767,32767,32767
190180022,32767,32767,32767,32767,32767,32767,32767,32767
190184028,32767,32767,-44,32767,-45,-73,32767,32767
190188071,32767,32767,32767,32767,32767,32767,32767,32767
190192031,32767,32767,32767,32767,32767,32767,32767,32767
190196022,32767,32767,32767,32767,32767,32767,32767,32767
190200022,32767,32767,32767,32767,32767,32767,32767,32767
190204022,32767,32767,32767,32767,-45,-55,32767,32767
190208022,32767,-13,32767,32767,32767,32767,32767,32767
190212038,32767,32767,32767,32767,32767,32767,32767,32767
190216022,32767,32767,32767,32767,-56,32767,32767,32767
190220022,32767,32767,32767,32767,32767,32767,32767,32767
190224023,32767,32767,32767,32767,32767,32767,32767,32767
190228022,32767,32767,32767,32767,-51,32767,32767,32767
190232058,32767,32767,32767,32767,32767,-90,32767,32767
190236022,32767,32767,32767,32767,32767,32767,32767,32767
190240032,32767,-12,32767,32767,32767,32767,32767,32767
190244022,32767,32767,32767,32767,32767,32767,32767,32767
190248022,32767,32767,32767,32767,32767,32767,32767,32767
190252027,32767,32767,32767,32767,-61,-61,32767,32767
190256027,32767,32767,32767,32767,32767,32767,32767,32767
190260022,32767,32767,32767,32767,-45,32767,32767,32767
190264022,32767,32767,32767,32767,32767,32767,32767,32767
190268022,32767,32767,32767,32767,32767,32767,32767,32767
190272061,32767,-17,32767,32767,-55,32767,32767,32767
190276028,32767,32767,32767,32767,32767,-55,32767,32767
190280022,32767,32767,32767,32767,32767,32767,32767,32767
190284022,32767,32767,32767,32767,32767,32767,32767,32767
190288021,32767,32767,32767,32767,32767,32767,32767,32767
190292022,32767,32767,32767,32767,-41,32767,32767,32767
190296022,32767,32767,32767,32767,32767,32767,32767,32767
190300022,32767,32767,32767,32767,32767,-60,32767,32767
190304022,32767,-12,32767,32767,-55,32767,32767,32767
190308022,32767,32767,32767,32767,32767,32767,32767,32767
190312022,32767,32767,32767,32767,32767,32767,32767,32767
190316022,32767,32767,32767,32767,-58,32767,32767,32767
190320022,32767,32767,32767,32767,32767,32767,32767,32767
190324022,32767,32767,32767,32767,32767,-60,32767,32767
190328022,32767,32767,32767,32767,32767,32767,32767,32767
190332022,32767,32767,32767,32767,32767,32767,32767,32767
190336022,32767,-21,32767,32767,-66,32767,32767,32767
190340024,32767,32767,32767,32767,32767,32767,32767,32767
190344022,32767,32767,32767,32767,-46,32767,32767,32767
190348027,32767,32767,32767,32767,32767,-58,32767,32767
190352022,32767,32767,32767,32767,32767,32767,32767,32767
190356023,32767,32767,32767,32767,-51,32767,32767,32767
190360043,32767,32767,32767,32767,32767,32767,32767,32767
190364022,32767,32767,32767,32767,32767,32767,32767,32767
190368028,32767,-17,32767,32767,32767,32767,32767,32767
190372022,32767,32767,32767,32767,32767,-86,32767,32767
190376022,32767,32767,32767,32767,32767,32767,32767,32767
190380063,32767,32767,32767,32767,-55,32767,32767,32767
190384022,32767,32767,32767,32767,32767,32767,32767,32767
190388022,32767,32767,-63,32767,32767,32767,32767,32767
190392022,32767,32767,32767,32767,-66,-65,32767,32767
190396022,32767,32767,32767,32767,32767,32767,32767,32767
190400044,32767,-12,32767,32767,-46,32767,32767,32767
190404022,32767,32767,32767,32767,32767,32767,32767,32767
190408022,32767,32767,32767,32767,32767,32767,32767,32767
190412022,32767,32767,32767,32767,32767,32767,32767,32767
190416022,32767,32767,32767,32767,32767,-73,32767,32767
190420022,32767,32767,32767,32767,32767,32767,32767,32767
190424022,32767,32767,32767,32767,-66,32767,32767,32767
190428036,32767,32767,32767,32767,32767,32767,32767,32767
190432033,32767,-12,32767,32767,-45,32767,32767,32767
190436022,32767,32767,32767,32767,32767,-51,32767,32767
190440077,32767,32767,32767,32767,32767,32767,32767,32767
190444022,32767,32767,32767,32767,-60,32767,32767,32767
190448022,32767,32767,32767,32767,32767,32767,32767,32767
190452022,32767,32767,32767,32767,32767,32767,32767,32767
190456022,32767,32767,32767,32767,32767,32767,32767,32767
190460031,32767,32767,32767,32767,32767,-54,32767,32767
190464021,32767,-12,32767,32767,-46,32767,32767,32767
190468022,32767,32767,32767,32767,32767,32767,32767,32767
190472022,32767,32767,32767,32767,32767,32767,32767,32767
190476022,32767,32767,32767,32767,-53,32767,32767,32767
190480022,32767,32767,32767,32767,32767,32767,32767,32767
190484022,32767,32767,32767,32767,32767,-54,32767,32767
190488028,32767,32767,32767,32767,-66,32767,32767,32767
190492022,32767,32767,32767,32767,32767,32767,32767,32767
190496022,32767,-18,32767,32767,32767,32767,32767,32767
190500022,32767,32767,32767,32767,32767,32767,32767,32767
190504022,32767,32767,32767,32767,32767,32767,32767,32767
190508061,32767,32767,32767,32767,32767,-62,32767,32767
190512022,32767,32767,32767,32767,-74,32767,32767,32767
190516022,32767,32767,32767,32767,32767,32767,32767,32767
190520022,32767,32767,32767,32767,-55,32767,32767,32767
190524071,32767,32767,32767,32767,32767,32767,32767,32767
190528033,32767,-23,32767,32767,32767,32767,32767,32767
190532028,32767,32767,32767,32767,-62,-61,32767,32767
190536022,32767,32767,32767,32767,32767,32767,32767,32767
190540022,32767,32767,32767,32767,32767,32767,32767,32767
190544022,32767,32767,32767,32767,32767,32767,32767,32767
190548049,32767,32767,32767,32767,32767,32767,32767,32767
190552028,32767,32767,32767,32767,-46,32767,32767,32767
190556022,32767,32767,32767,32767,32767,32767,32767,32767
190560022,32767,-20,32767,32767,32767,-86,32767,32767
190564022,32767,32767,32767,32767,-59,32767,32767,32767
190568022,32767,32767,32767,32767,32767,32767,32767,32767
190572024,32767,32767,32767,32767,32767,32767,32767,32767
190576022,32767,32767,32767,32767,-73,32767,32767,32767
190580030,32767,32767,32767,32767,32767,-53,32767,32767
190584022,32767,32767,-44,32767,32767,32767,32767,32767
190588022,32767,32767,32767,32767,32767,32767,32767,32767
190592021,32767,-23,32767,32767,32767,32767,32767,32767
190596022,32767,32767,32767,32767,-58,32767,32767,32767
190600021,32767,32767,32767,32767,32767,32767,32767,32767
190604022,32767,32767,32767,32767,-44,-53,32767,32767
190608023,32767,32767,32767,32767,32767,32767,32767,32767
190612022,32767,32767,32767,32767,32767,32767,32767,32767
190616022,32767,32767,32767,32767,-65,32767,32767,32767
190620022,32767,32767,32767,32767,32767,32767,32767,32767
190624028,32767,-19,32767,32767,32767,32767,32767,32767
190628022,32767,32767,32767,32767,32767,-57,32767,32767
190632022,32767,32767,32767,32767,32767,32767,32767,32767
190636049,32767,32767,32767,32767,32767,32767,32767,32767
190640022,32767,32767,32767,32767,-73,32767,32767,32767
190644028,32767,32767,32767,32767,32767,32767,32767,32767
190648022,32767,32767,32767,32767,-55,32767,32767,32767
190652044,32767,32767,32767,32767,32767,-55,32767,32767
190656066,32767,-22,32767,32767,32767,32767,32767,32767
190660022,32767,32767,32767,32767,-60,32767,32767,32767
190664022,32767,32767,32767,32767,32767,32767,32767,32767
190668022,32767,32767,32767,32767,32767,32767,32767,32767
190672022,32767,32767,32767,32767,32767,32767,32767,32767
190676022,32767,32767,32767,32767,32767,-54,32767,32767
190680022,32767,32767,32767,32767,-46,32767,32767,32767
190684022,32767,32767,32767,32767,32767,32767,32767,32767
190688022,32767,-19,32767,32767,32767,32767,32767,32767
190692071,32767,32767,32767,32767,-54,32767,32767,32767
190696042,32767,32767,32767,32767,32767,32767,32767,32767
190700022,32767,32767,32767,32767,32767,-54,32767,32767
190704022,32767,32767,32767,32767,-66,32767,32767,32767
190708022,32767,32767,32767,32767,32767,32767,32767,32767
190712022,32767,32767,32767,32767,32767,32767,32767,32767
190716064,32767,32767,32767,32767,32767,32767,32767,32767
190720022,32767,-17,32767,32767,32767,32767,32767,32767
190724022,32767,32767,32767,32767,-54,-53,32767,32767
190728022,32767,32767,32767,32767,32767,32767,32767,32767
190732022,32767,32767,32767,32767,32767,32767,32767,32767
190736027,32767,32767,32767,32767,-66,32767,32767,32767
190740022,32767,32767,32767,32767,32767,32767,32767,32767
190744022,32767,32767,32767,32767,-46,32767,32767,32767
190748022,32767,32767,32767,32767,32767,-54,32767,32767
190752022,32767,-12,32767,32767,32767,32767,32767,32767
190756022,32767,32767,32767,32767,32767,32767,32767,32767
190760022,32767,32767,32767,32767,32767,32767,32767,32767
190764031,32767,32767,32767,32767,32767,32767,32767,32767
190768022,32767,32767,32767,32767,-66,32767,32767,32767
190772022,32767,32767,32767,32767,32767,-51,32767,32767
190776071,32767,32767,32767,32767,32767,32767,32767,32767
190780022,32767,32767,32767,32767,-62,32767,32767,32767
190784050,32767,-23,-44,32767,32767,32767,32767,32767
190788022,32767,32767,32767,32767,32767,32767,32767,32767
190792022,32767,32767,32767,32767,-73,32767,32767,32767
190796025,32767,32767,32767,32767,32767,-58,32767,32767
190800022,32767,32767,32767,32767,32767,32767,32767,32767
190804058,32767,32767,32767,32767,32767,32767,32767,32767
190808022,32767,32767,32767,32767,32767,32767,32767,32767
190812022,32767,32767,32767,32767,-66,32767,32767,32767
190816021,32767,-12,32767,32767,32767,32767,32767,32767
190820022,32767,32767,32767,32767,32767,-86,32767,32767
190824027,32767,32767,32767,32767,-74,32767,32767,32767
190828021,32767,32767,32767,32767,32767,32767,32767,32767
190832026,32767,32767,32767,32767,-42,32767,32767,32767
190836022,32767,32767,32767,32767,32767,32767,32767,32767
190840022,32767,32767,32767,32767,32767,32767,32767,32767
190844047,32767,32767,32767,32767,32767,-86,32767,32767
190848022,32767,-12,32767,32767,32767,32767,32767,32767
190852022,32767,32767,32767,32767,32767,32767,32767,32767
190856022,32767,32767,32767,32767,-73,32767,32767,32767
190860072,32767,32767,32767,32767,32767,32767,32767,32767
190864028,32767,32767,32767,32767,-55,-54,32767,32767
190868022,32767,32767,32767,32767,32767,32767,32767,32767
190872022,32767,32767,32767,32767,32767,32767,32767,32767
190876021,32767,32767,32767,32767,-66,32767,32767,32767
190880022,32767,-12,32767,32767,32767,32767,32767,32767
190884022,32767,32767,32767,32767,32767,32767,32767,32767
190888029,32767,32767,32767,32767,32767,-73,32767,32767
190892022,32767,32767,32767,32767,32767,32767,32767,32767
190896022,32767,32767,32767,32767,-46,32767,32767,32767
190900022,32767,32767,32767,32767,32767,32767,32767,32767
190904022,32767,32767,32767,32767,32767,32767,32767,32767
190908022,32767,32767,32767,32767,-62,32767,32767,32767
190912022,32767,-19,32767,32767,32767,-73,32767,32767
190916022,32767,32767,32767,32767,32767,32767,32767,32767
190920022,32767,32767,32767,32767,-71,32767,32767,32767
190924022,32767,32767,32767,32767,32767,32767,32767,32767
190928022,32767,32767,32767,32767,32767,32767,32767,32767
190932043,32767,32767,32767,32767,32767,-62,32767,32767
190936022,32767,32767,32767,32767,32767,32767,32767,32767
190940028,32767,32767,32767,32767,-63,32767,32767,32767
190944023,32767,-15,32767,32767,32767,32767,32767,32767
190948022,32767,32767,32767,32767,32767,32767,32767,32767
190952064,32767,32767,32767,32767,-74,32767,32767,32767
190956021,32767,32767,32767,32767,32767,32767,32767,32767
190960022,32767,32767,32767,32767,-45,-91,32767,32767
190964022,32767,32767,32767,32767,32767,32767,32767,32767
190968022,32767,32767,32767,32767,32767,32767,32767,32767
190972054,32767,32767,32767,32767,32767,32767,32767,32767
190976821,32767,-20,32767,32767,32767,32767,32767,32767
190980822,32767,32767,32767,32767,32767,-59,32767,32767
190984821,32767,32767,32767,32767,-74,32767,32767,32767
190988822,32767,32767,-45,32767,32767,32767,32767,32767
190992829,32767,32767,32767,32767,32767,32767,32767,32767
190996821,32767,32767,32767,32767,-61,32767,32767,32767
191000821,32767,32767,32767,32767,32767,32767,32767,32767
191004821,32767,32767,32767,32767,32767,-83,32767,32767
191008821,32767,-12,32767,32767,-73,32767,32767,32767
191012856,32767,32767,32767,32767,32767,32767,32767,32767
191016821,32767,32767,32767,32767,32767,32767,32767,32767
191020821,32767,32767,32767,32767,32767,32767,32767,32767
191024821,32767,32767,32767,32767,32767,32767,32767,32767
191029629,32767,32767,32767,32767,-70,-97,32767,32767
191033628,32767,32767,32767,32767,32767,32767,32767,32767
191037656,32767,32767,32767,32767,-42,32767,32767,32767
191041622,32767,-23,32767,32767,32767,32767,32767,32767
191045622,32767,32767,32767,32767,32767,32767,32767,32767
191049622,32767,32767,32767,32767,-61,-71,32767,32767
191053636,32767,32767,32767,32767,32767,32767,32767,32767
191057652,32767,32767,32767,32767,32767,32767,32767,32767
191061623,32767,32767,32767,32767,32767,32767,32767,32767
191065622,32767,32767,32767,32767,32767,32767,32767,32767
191069622,32767,32767,32767,32767,-42,32767,32767,32767
191073632,32767,-14,32767,32767,32767,-81,32767,32767
191077651,32767,32767,32767,32767,32767,32767,32767,32767
191081622,32767,32767,32767,32767,-52,32767,32767,32767
191085621,32767,32767,32767,32767,32767,32767,32767,32767
191089622,32767,32767,32767,32767,32767,32767,32767,32767
191093646,32767,32767,32767,32767,-55,-55,32767,32767
191097652,32767,32767,32767,32767,32767,32767,32767,32767
191101622,32767,32767,32767,32767,32767,32767,32767,32767
191105622,32767,-23,32767,32767,32767,32767,32767,32767
191109621,32767,32767,32767,32767,32767,32767,32767,32767
191113653,32767,32767,32767,32767,-42,32767,32767,32767
191117652,32767,32767,32767,32767,32767,-81,32767,32767
191121622,32767,32767,32767,32767,32767,32767,32767,32767
191125628,32767,32767,32767,32767,-58,32767,32767,32767
191129621,32767,32767,32767,32767,32767,32767,32767,32767
191133622,32767,32767,32767,32767,-42,32767,32767,32767
191137654,32767,-18,32767,32767,32767,32767,32767,32767
191141625,32767,32767,32767,32767,32767,-57,32767,32767
191145629,32767,32767,32767,32767,32767,32767,32767,32767
191149622,32767,32767,32767,32767,32767,32767,32767,32767
191153642,32767,32767,32767,32767,32767,32767,32767,32767
191157652,32767,32767,32767,32767,-55,32767,32767,32767
191161622,32767,32767,32767,32767,32767,32767,32767,32767
191165632,32767,32767,32767,32767,32767,-61,32767,32767
191169622,32767,-18,32767,32767,-70,32767,32767,32767
191173622,32767,32767,32767,32767,32767,32767,32767,32767
191177651,32767,32767,32767,32767,32767,32767,32767,32767
191181622,32767,32767,32767,32767,-62,32767,32767,32767
191185622,32767,32767,-52,32767,32767,32767,32767,32767
191189622,32767,32767,32767,32767,32767,-57,32767,32767
191193622,32767,32767,32767,32767,32767,32767,32767,32767
191197652,32767,32767,32767,32767,32767,32767,32767,32767
191201622,32767,-14,32767,32767,32767,32767,32767,32767
191205622,32767,32767,32767,32767,-53,32767,32767,32767
191209622,32767,32767,32767,32767,32767,32767,32767,32767
191213622,32767,32767,32767,32767,32767,-60,32767,32767
191217658,32767,32767,32767,32767,-66,32767,32767,32767
191221634,32767,32767,32767,32767,32767,32767,32767,32767
191225622,32767,32767,32767,32767,32767,32767,32767,32767
191229671,32767,32767,32767,32767,-60,32767,32767,32767
191233622,32767,-19,32767,32767,32767,32767,32767,32767
