timestamp,heartbeat_time,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,remote_system_id,remote_component_id,remote_type,remote_system_status,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams
141094565,141089105,1200.0,0.36675593,0.020809138,1.475467,0.0,255,0,6,4,0,0,0,1,1,1,36
142094730,141089105,1200.0,0.36675593,0.020878175,0.9971814,0.0,255,0,6,4,0,0,0,1,1,1,36
142137913,142134044,1200.0,0.36675593,0.020878175,0.9971814,0.0,255,0,6,4,0,0,0,1,1,1,36
144000549,142990039,1200.0,0.36675593,0.020782141,1.1420281,0.0,255,0,6,4,0,0,0,1,1,1,36
144010750,144008049,1200.0,0.36675593,0.020782141,1.1420281,0.0,255,0,6,4,0,0,0,1,1,1,36
145013412,144008049,1200.0,0.36675593,0.04669341,1.0342094,0.0,255,0,6,4,0,0,0,1,1,1,36
145023325,145022205,1200.0,0.36675593,0.04669341,1.0342094,0.0,255,0,6,4,0,0,0,1,1,1,36
146027593,145022205,1200.0,0.36675593,0.020879108,0.997226,0.0,255,0,6,4,0,0,0,1,1,1,36
146079252,146073138,1200.0,0.36675593,0.020879108,0.997226,0.0,255,0,6,4,0,0,0,1,1,1,36
147079493,146073138,1200.0,0.36675593,0.020792078,1.161386,0.0,255,0,6,4,0,0,0,1,1,1,36
147110220,147102057,1200.0,0.36675593,0.020792078,1.161386,0.0,255,0,6,4,0,0,0,1,1,1,36
148111410,147102057,1200.0,0.36675593,0.02089552,0.9940298,0.0,255,0,6,4,0,0,0,1,1,1,36
148132741,148132430,1200.0,0.36675593,0.02089552,0.9940298,0.0,255,0,6,4,0,0,0,1,1,1,36
149132108,149128381,1200.0,0.36675593,0.020936124,1.1315476,0.0,255,0,6,4,0,0,0,1,1,1,36
149996288,149989076,1200.0,0.36675593,0.020933388,1.280924,0.0,255,0,6,4,0,0,0,1,1,1,36
150998638,149989076,1200.0,0.36675593,0.020921063,1.0390794,0.0,255,0,6,4,0,0,0,1,1,1,36
151019785,151018177,1200.0,0.36675593,0.020921063,1.0390794,0.0,255,0,6,4,0,0,0,1,1,1,36
151997624,151989932,1200.0,0.36675593,0.020810952,1.1188364,0.0,255,0,6,4,0,0,0,1,1,1,36
153003593,151989932,1200.0,0.36675593,0.020916168,1.0388362,0.0,255,0,6,4,0,0,0,1,1,1,36
153085943,153079152,1200.0,0.36675593,0.020916168,1.0388362,0.0,255,0,6,4,0,0,0,1,1,1,36
154088149,153079152,1200.0,0.36675593,0.020813903,0.8870687,0.0,255,0,6,4,0,0,0,1,1,1,36
155094538,153079152,1200.0,0.36675593,0.044911925,1.2994517,0.0,255,0,6,4,0,0,0,1,1,1,36
155114602,155113392,1200.0,0.36675593,0.044911925,1.2994517,0.0,255,0,6,4,0,0,0,1,1,1,36
156116153,155113392,1200.0,0.36675593,0.02084605,0.968845,0.0,255,0,6,4,0,0,0,1,1,1,36
156180158,156174853,1200.0,0.36675593,0.02084605,0.968845,0.0,255,0,6,4,0,0,0,1,1,1,36
157010431,157001053,1200.0,0.36675593,0.02090353,1.1526803,0.0,255,0,6,4,0,0,0,1,1,1,36
158016621,157001053,1200.0,0.36675593,0.020764735,0.96407694,0.0,255,0,6,4,0,0,0,1,1,1,36
158037588,158033039,1200.0,0.36675593,0.020764735,0.96407694,0.0,255,0,6,4,0,0,0,1,1,1,36
159039630,158033039,1200.0,0.36675593,0.02082887,1.1912129,0.0,255,0,6,4,0,0,0,1,1,1,36
159069666,159062049,1200.0,0.36675593,0.02082887,1.1912129,0.0,255,0,6,4,0,0,0,1,1,1,36
160004398,160003172,1200.0,0.36675593,0.020807035,1.2979627,0.0,255,0,6,4,0,0,0,1,1,1,36
161005165,160003172,1200.0,0.36675593,0.020975249,0.9898319,0.0,255,0,6,4,0,0,0,1,1,1,36
161132198,161126047,1200.0,0.36675593,0.020975249,0.9898319,0.0,255,0,6,4,0,0,0,1,1,1,36
162140114,161126047,1200.0,0.36675593,0.02095595,1.0298352,0.0,255,0,6,4,0,0,0,1,1,1,36
162161132,162158193,1200.0,0.36675593,0.02095595,1.0298352,0.0,255,0,6,4,0,0,0,1,1,1,36
162995242,162990035,1200.0,0.36675593,0.020797,1.007169,0.0,255,0,6,4,0,0,0,1,1,1,36
164001929,162990035,1200.0,0.36675593,0.020880936,1.0659221,0.0,255,0,6,4,0,0,0,1,1,1,36
164022380,164013073,1200.0,0.36675593,0.020880936,1.0659221,0.0,255,0,6,4,0,0,0,1,1,1,36
165031332,164013073,1200.0,0.36675593,0.046637163,0.8801524,0.0,255,0,6,4,0,0,0,1,1,1,36
165041908,165041613,1200.0,0.36675593,0.046637163,0.8801524,0.0,255,0,6,4,0,0,0,1,1,1,36
166050639,165041613,1200.0,0.36675593,0.02081772,1.4225441,0.0,255,0,6,4,0,0,0,1,1,1,36
166080144,166072045,1200.0,0.36675593,0.02081772,1.4225441,0.0,255,0,6,4,0,0,0,1,1,1,36
167042453,167035444,1200.0,0.36675593,0.020918438,0.8188074,0.0,255,0,6,4,0,0,0,1,1,1,36
168051297,167035444,1200.0,0.36675593,0.054774925,1.3046391,0.0,255,0,6,4,1,0,0,1,1,1,36
168135252,168133048,1200.0,0.36675593,0.054774925,1.3046391,0.0,255,0,6,4,1,0,0,1,1,1,36
169137204,168133048,1200.0,0.36675593,0.020856278,1.202712,0.0,255,0,6,4,1,0,0,1,1,1,36
169147361,169142584,1200.0,0.36675593,0.020856278,1.202712,0.0,255,0,6,4,1,0,0,1,1,1,36
169995337,169989059,1200.0,0.36675593,0.020936124,0.8852989,0.0,255,0,6,4,1,0,0,1,1,1,36
171001580,169989059,1200.0,0.36675593,0.020853586,1.2263894,0.0,255,0,6,4,1,0,0,1,1,1,36
171031246,171022048,1200.0,0.36675593,0.020853586,1.2263894,0.0,255,0,6,4,1,0,0,1,1,1,36
171993145,171989163,1200.0,0.36675593,0.020810457,0.9820554,0.0,255,0,6,4,1,0,0,1,1,1,36
172999939,171989163,1200.0,0.36675593,0.020837054,1.0239923,0.0,255,0,6,4,0,0,0,1,1,1,36
173019537,173013057,1200.0,0.36675593,0.020837054,1.0239923,0.0,255,0,6,4,0,0,0,1,1,1,36
174026323,173013057,1200.0,0.36675593,0.020867096,1.1765068,0.0,255,0,6,4,0,0,0,1,1,1,36
174096249,174095791,1200.0,0.36675593,0.020867096,1.1765068,0.0,255,0,6,4,0,0,0,1,1,1,36
175104347,174095791,1200.0,0.36675593,0.046829958,1.0053495,0.0,255,0,6,4,0,0,0,1,1,1,36
175114376,175110041,1200.0,0.36675593,0.046829958,1.0053495,0.0,255,0,6,4,0,0,0,1,1,1,36
176115280,175110041,1200.0,0.36675593,0.020878341,1.0150851,0.0,255,0,6,4,0,0,0,1,1,1,36
176175199,176171201,1200.0,0.36675593,0.020878341,1.0150851,0.0,255,0,6,4,0,0,0,1,1,1,36
176995291,176995141,1200.0,0.36675593,0.020975396,1.1955975,0.0,255,0,6,4,0,0,0,1,1,1,36
178005875,176995141,1200.0,0.36675593,0.020789834,1.1592808,0.0,255,0,6,4,0,0,0,1,1,1,36
