timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
241103194,241103175,1114146,-0.050863937,-0.42622638,0.45189437,45.5,0,0
242111160,242111140,1114146,-0.02264099,-0.50859827,0.37014997,45.5,0,0
243108671,243108651,1114146,0.092210665,-0.55693823,0.25323278,45.5,0,0
244106131,244106112,1114146,0.1396409,-0.49073353,0.40076342,45.5,0,0
245103666,245103647,1114146,0.15422274,-0.47464716,0.44244978,45.375,0,0
246111679,246111660,1114146,0.2293271,-0.47602138,0.3945756,45.5,0,0
249104131,249104111,1114146,0.32285476,-0.26794934,0.6444496,45.625,0,0
250101648,250101626,1114146,0.3148583,-0.22866306,0.67913383,45.625,0,0
251109629,251109609,1114146,0.3193269,-0.19834954,0.70640916,45.625,0,0
252107133,252107113,1114146,0.3164262,-0.25073132,0.7059207,45.625,0,0
253104633,253104613,1114146,0.33077288,-0.2884009,0.7003842,45.625,0,0
254102142,254102123,1114146,0.28216672,-0.24022262,0.7562373,45.75,0,0
255110373,255110354,1114146,0.3860428,-0.1412793,0.7059207,45.5,0,0
256107903,256107881,1114146,0.24053788,-0.23957594,0.7344172,45.75,0,0
257105524,257105504,1114146,0.44499737,-0.24507278,0.64933467,45.75,0,0
258102990,258102920,1114146,0.35585994,-0.33900425,0.67530715,45.75,0,0
259110635,259110609,1114146,0.317367,-0.40423894,0.6355749,45.625,0,0
260108131,260108109,1114146,0.3723233,-0.5042332,0.61603445,45.625,0,0
261105631,261105611,1114146,0.29949245,-0.39906546,0.70820034,45.625,0,0
264108697,264108611,1114146,0.13775936,-0.19568196,0.7124342,45.75,0,0
265106130,265106110,1114146,0.13540743,-0.28177238,0.70632774,45.75,0,0
266103675,266103655,1114146,0.11439702,-0.3798265,0.65625525,45.625,0,0
267111671,267111652,1114146,0.049797863,-0.38791004,0.6180699,45.75,0,0
268109153,268109123,1114146,0.039684664,-0.41806194,0.5841997,45.75,0,0
269106630,269106610,1114146,-0.012684567,-0.28832006,0.620431,45.75,0,0
270104133,270104114,1114146,-0.016369238,-0.16965276,0.66724676,45.75,0,0
271101629,271101610,1114146,-0.010019069,-0.00773815,0.6297128,45.75,0,0
272109627,272109607,1114146,0.008953022,0.03922759,0.6306898,45.625,0,0
274104630,274104610,1114146,-0.011351818,-0.07483207,0.65242857,45.875,0,0
275102131,275102112,1114146,-0.017780373,-0.031827293,0.6381803,45.625,0,0
276110411,276110389,1114146,-0.0886513,-0.12066611,0.6057757,45.75,0,0
277107911,277107891,1114146,-0.06301547,-0.036030766,0.6354121,45.75,0,0
278105424,278105404,1114146,-0.02483611,-0.3175827,0.6666769,45.75,0,0
279102904,279102884,1114146,-6.26451e-05,-0.07749966,0.7020939,45.75,0,0
280110678,280110609,1114146,0.013892026,-0.27684134,0.7093402,45.75,0,0
281108131,281108111,1114146,-0.050236758,-0.01080992,0.6549525,45.75,0,0
283103177,283103148,1114146,-0.0674841,-0.28306574,0.6599191,45.625,0,0
284111131,284111108,1114146,-0.03933956,-0.44934547,0.57231253,45.75,0,0
285108632,285108613,1114146,0.015146388,-0.47076702,0.60846245,45.75,0,0
286106137,286106111,1114146,0.039057482,-0.49744293,0.52875364,45.875,0,0
287103686,287103667,1114146,0.060381465,-0.5026164,0.5421877,45.75,0,0
288111668,288111649,1114146,0.09605214,-0.4812757,0.5785004,45.75,0,0
289109151,289109112,1114146,0.04572123,-0.41757694,0.51466817,45.75,0,0
290106680,290106657,1114146,-0.009705478,-0.3718237,0.46003622,45.75,0,0
291104133,291104111,1114146,0.014519207,-0.49332032,0.34637573,45.625,0,0
294107131,294107112,1114146,0.16229762,-0.43657336,0.42909712,46.0,0,0
295104624,295104602,1114146,0.19624355,-0.48758093,0.3657534,45.75,0,0
296102130,296102111,1114146,0.27079913,-0.45233643,0.34230483,45.875,0,0
297110442,297110420,1114146,0.2510431,-0.38791004,0.4168843,45.75,0,0
298107950,298107931,1114146,0.25292462,-0.36050662,0.458245,45.75,0,0
299105521,299105501,1114146,0.33422235,-0.35759655,0.5492711,45.75,0,0
300103025,300103006,1114146,0.35538957,-0.2605933,0.5931558,45.75,0,0
301110628,301110609,1114146,0.33665264,-0.37837145,0.5518765,45.75,0,0
304103141,304103122,1114146,0.36103413,-0.02592626,0.6906139,45.75,0,0
305111131,305111112,1114146,0.34308124,-0.35096797,0.69655746,45.875,0,0
306108628,306108609,1114146,0.3702066,-0.035384078,0.7333588,45.875,0,0
307106128,307106108,1114146,0.36369962,-0.24078847,0.7223673,45.75,0,0
310109193,310109157,1114146,0.12976286,-0.18711334,0.78847927,45.875,0,0
311106636,311106616,1114146,0.40234938,-0.1919635,0.8064727,45.875,0,0
312104128,312104109,1114146,0.1339963,-0.20352305,0.79922646,45.75,0,0
313101623,313101603,1114146,0.35295925,-0.2823382,0.79613256,45.875,0,0
314109621,314109602,1114146,0.29329908,-0.3581624,0.76861304,45.875,0,0
315107146,315107126,1114146,0.24445774,-0.48070985,0.7089332,45.875,0,0
316104629,316104610,1114146,0.19945782,-0.44061518,0.72505397,45.875,0,0
317102149,317102129,1114146,0.14026804,-0.36277005,0.7353128,45.875,0,0
318110423,318110404,1114146,0.072454624,-0.37117702,0.71316695,46.0,0,0
319107908,319107885,1114146,-0.18899952,-0.15639563,0.41883838,45.625,0,0
320105447,320105425,1114146,-0.22521895,-0.06836518,0.42388633,46.0,0,0
321102949,321102930,1114146,-0.18390371,-0.025441244,0.44709066,45.875,0,0
322110628,322110609,1114146,-0.22200467,-0.17167364,0.42242077,45.875,0,0
323108149,323108108,1114146,-0.16869469,-0.12010025,0.4294228,45.875,0,0
324105643,324105621,1114146,-0.19048905,-0.10150796,0.4373204,45.875,0,0
327108639,327108620,1114146,-0.1895483,0.08304073,0.44358963,45.875,0,0
328106143,328106123,1114146,-0.18625562,0.052161355,0.44700924,45.875,0,0
329103664,329103642,1114146,-0.19197862,0.05668818,0.44627646,46.0,0,0
330111676,330111657,1114146,-0.20264061,0.012713369,0.46540985,45.875,0,0
331109133,331109113,1114146,-0.20585488,-0.15194964,0.41118503,45.875,0,0
332106631,332106612,1114146,-0.17559363,-0.2339174,0.37641925,45.75,0,0
333104127,333104108,1114146,-0.1817086,-0.30578062,0.3117728,45.875,0,0
334101631,334101609,1114146,-0.13623832,-0.35622233,0.28685868,45.875,0,0
335109637,335109604,1114146,-0.12636028,-0.339651,0.3068877,46.0,0,0
336107134,336107114,1114146,-0.08982726,-0.30004132,0.36314797,45.875,0,0
337104626,337104607,1114146,-0.07869488,-0.2752246,0.3824442,45.75,0,0
338102134,338102112,1114146,-0.035576504,-0.23682751,0.41191778,45.875,0,0
339110447,339110428,1114146,-0.03095109,-0.28419742,0.37951317,46.0,0,0
340107925,340107905,1114146,0.005738729,-0.29939458,0.3785361,46.0,0,0
341105437,341105418,1114146,0.063674144,-0.23003727,0.41265056,45.875,0,0
342102933,342102913,1114146,0.053247344,-0.13174064,0.45246428,46.0,0,0
343110637,343110617,1114146,0.038822293,-0.23424076,0.46150175,46.0,0,0
344108178,344108159,1114146,0.016949516,-0.1884067,0.43707615,45.875,0,0
345105628,345105609,1114146,0.022907693,-0.16027576,0.44757918,46.125,0,0
347111144,347111117,1114146,0.08719325,-0.15526395,0.43968153,45.875,0,0
348108642,348108622,1114146,0.10898764,-0.18509243,0.4194897,46.0,0,0
349106130,349106110,1114146,0.13305554,-0.21079831,0.40572998,45.875,0,0
350103684,350103657,1114146,0.13548584,-0.08631079,0.44871902,46.0,0,0
351111678,351111659,1114146,0.1095364,-0.17959559,0.4198154,46.0,0,0
352109126,352109107,1114146,0.08695806,-0.21807353,0.41403466,45.875,0,0
354104151,354104130,1114146,0.14967571,0.013198386,0.44757918,45.875,0,0
355101640,355101620,1114146,0.09934479,-0.01735764,0.4660612,46.0,0,0
357107238,357107218,1114146,0.049249094,-0.2296331,0.41476744,45.875,0,0
358104628,358104609,1114146,0.04822992,0.010207452,0.47501725,45.875,0,0
359102134,359102112,1114146,0.11808169,-0.18080813,0.42046675,46.0,0,0
360110476,360110454,1114146,0.053874522,0.22846478,0.41859412,46.0,0,0
361107941,361107919,1114146,0.06398775,0.08182819,0.46988788,45.875,0,0
362105470,362105448,1114146,0.06539889,0.130249,0.46003622,45.875,0,0
364110625,364110606,1114146,0.064066134,0.11998281,0.46427,45.875,0,0
365108144,365108115,1114146,0.065869264,0.11343508,0.46435142,46.0,0,0
