timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
170007348,0.20742661,0.08215938,-0.2197947,0.9496917,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170012353,0.20814537,0.0818789,-0.22080646,0.9493239,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170017350,0.20885342,0.08190453,-0.22169147,0.9489599,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170022394,0.2096076,0.08173321,-0.22273368,0.9485643,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170027398,0.21028301,0.08140471,-0.22388607,0.9481717,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170032404,0.21092756,0.081335835,-0.22501476,0.9477671,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170037394,0.2115975,0.08123013,-0.22618602,0.94734794,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170042373,0.21223149,0.0808762,-0.22744587,0.9469347,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170047394,0.2128153,0.080719456,-0.2286906,0.9465171,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170052376,0.21343075,0.0806527,-0.22989088,0.9460934,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170057369,0.21402515,0.08028031,-0.23113544,0.9456874,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170062391,0.21455395,0.08007283,-0.23234496,0.94528884,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170067399,0.21512017,0.08007098,-0.23340173,0.9448998,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170072395,0.21568646,0.07978267,-0.23453087,0.94451547,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170077370,0.21616171,0.079525575,-0.23559238,0.9441642,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170082369,0.21667543,0.07956919,-0.23647705,0.94382155,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170087377,0.21721275,0.07937455,-0.2374015,0.9434824,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170092361,0.21767779,0.07911245,-0.23831794,0.943166,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170097350,0.21813558,0.079249896,-0.23901424,0.9428726,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170102347,0.21865015,0.07920914,-0.2397197,0.94257754,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170107347,0.21909565,0.07896124,-0.24049737,0.94229686,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170112401,0.21952437,0.07905622,-0.2411372,0.94202554,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170117347,0.22000265,0.07905677,-0.24174304,0.94175863,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170122347,0.22043592,0.07880164,-0.24247603,0.9414901,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170127347,0.22081695,0.078835726,-0.24311392,0.9412336,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170132399,0.22125892,0.078941464,-0.24374293,0.9409581,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170137382,0.2216624,0.078735076,-0.24454519,0.9406722,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170142347,0.22199468,0.07868091,-0.24530348,0.940401,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170147358,0.22236769,0.07885546,-0.24602297,0.94011015,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170152358,0.22273573,0.07872654,-0.24684863,0.93981737,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170157350,0.22304413,0.07861536,-0.24771559,0.93952537,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170162347,0.22337864,0.07876285,-0.24838601,0.9392565,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170167350,0.2237634,0.07863207,-0.24912928,0.9389791,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170172396,0.22407797,0.07839336,-0.24993972,0.9387086,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170177347,0.22439745,0.0784712,-0.25053614,0.9384667,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170182347,0.22475426,0.078410305,-0.2511813,0.93821394,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170187362,0.22505234,0.07816214,-0.2518898,0.9379732,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170192396,0.22531378,0.078219876,-0.25247926,0.9377471,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170197355,0.22561978,0.078235835,-0.2531153,0.9375008,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170202347,0.2258925,0.07799628,-0.25381267,0.93726647,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170207350,0.22611326,0.07795135,-0.25449327,0.9370324,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170212396,0.2263917,0.0779764,-0.25518465,0.9367749,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170217350,0.22665669,0.07766812,-0.2560705,0.9364947,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170222347,0.2268636,0.0774459,-0.25698698,0.936212,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170227347,0.22709745,0.07744061,-0.257848,0.93591887,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170232396,0.22735254,0.07710884,-0.2588917,0.93559617,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170237347,0.22753237,0.07679589,-0.25997436,0.93527794,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170242377,0.227744,0.07674885,-0.26095754,0.9349564,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170247347,0.22798686,0.07643543,-0.26199633,0.9346323,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170252358,0.22816962,0.076020405,-0.2631252,0.9343044,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170257349,0.22836234,0.0759376,-0.26404753,0.93400383,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170262388,0.22861217,0.0757042,-0.26498452,0.93369627,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170267350,0.22880836,0.0752477,-0.2659744,0.9334036,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170272403,0.2289788,0.075098544,-0.26681855,0.9331328,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170277362,0.22921257,0.074941635,-0.26755926,0.93287593,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170282350,0.2294141,0.07451919,-0.26838297,0.9326236,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170287350,0.22955503,0.0743569,-0.26909792,0.9323959,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170292397,0.2297406,0.07431692,-0.269703,0.93217844,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170297353,0.22992554,0.07398195,-0.27035484,0.93197066,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170302350,0.23005159,0.07377169,-0.2709736,0.93177646,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170307358,0.23020677,0.0737706,-0.27148846,0.93158835,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170312355,0.2303925,0.07344159,-0.27206558,0.93140006,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170317358,0.23050818,0.073186845,-0.2725845,0.9312397,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170322347,0.230642,0.07321388,-0.27293995,0.93110037,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170327350,0.23083304,0.072975606,-0.2733781,0.93094313,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170332396,0.23095088,0.0726755,-0.2738215,0.93080705,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170337351,0.23107481,0.07269832,-0.27406412,0.9307031,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170342347,0.23123854,0.07259838,-0.27431118,0.9305974,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170347401,0.2313563,0.072299495,-0.27465153,0.93049103,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170352396,0.2314425,0.0722995,-0.2748305,0.93041676,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170357358,0.23159647,0.07226376,-0.2749816,0.9303366,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170362347,0.23172547,0.07194285,-0.2751914,0.93026733,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170367350,0.2318176,0.07186784,-0.27531818,0.9302127,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170372396,0.231959,0.0718661,-0.27539727,0.9301541,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170377347,0.23210092,0.0715715,-0.27558777,0.930085,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170382347,0.23216279,0.07144406,-0.2757249,0.93003875,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170387348,0.23226866,0.071496665,-0.2758202,0.92998004,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170392400,0.2324037,0.07121398,-0.27603045,0.92990553,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170397349,0.23247814,0.070960864,-0.2762314,0.9298466,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170402358,0.23258875,0.070977956,-0.2763032,0.9297963,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170407353,0.23273478,0.07070852,-0.2764595,0.9297338,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170412351,0.23283048,0.07037096,-0.2766486,0.9296793,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170417347,0.23292662,0.070335515,-0.27671283,0.92963874,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170422393,0.23309349,0.07014752,-0.27680323,0.92958426,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170427349,0.23320624,0.06973803,-0.2769714,0.9295367,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170432402,0.23329152,0.06965634,-0.2770467,0.929499,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170437347,0.23343897,0.06954373,-0.27710938,0.9294516,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170442360,0.23356532,0.06913923,-0.27728906,0.92939657,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170447356,0.23365714,0.069003716,-0.2773533,0.9293643,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170452376,0.23381236,0.0689144,-0.27737805,0.92932457,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170457349,0.23396268,0.06845751,-0.27758047,0.92925996,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170462351,0.23405622,0.06825651,-0.27774668,0.92920166,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170467355,0.234208,0.06811918,-0.27785257,0.9291418,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170472358,0.23439568,0.06755746,-0.2781434,0.92904836,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170477347,0.23449351,0.06726352,-0.27847454,0.92894584,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170482347,0.23462962,0.067110464,-0.27876568,0.9288352,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170487363,0.2347981,0.06653924,-0.27918264,0.9287085,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170492359,0.23489845,0.06621126,-0.27960128,0.9285806,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170497347,0.23504673,0.06596855,-0.27996153,0.92845184,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170502347,0.23523277,0.06531877,-0.28044844,0.9283037,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170507356,0.23534751,0.064980134,-0.28083193,0.9281825,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170512396,0.2355195,0.064704746,-0.28109506,0.9280784,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170517347,0.23572798,0.064042404,-0.2814565,0.9279618,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170522347,0.2358509,0.06370799,-0.28173235,0.92787,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170527347,0.2360321,0.063424364,-0.28188795,0.92779607,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170532396,0.23624986,0.062792525,-0.28208604,0.9277234,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170537347,0.23636644,0.062556446,-0.28220886,0.92767227,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170542347,0.23655695,0.062297277,-0.2822451,0.9276301,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170547350,0.23676437,0.06171026,-0.2823578,0.92758214,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170552396,0.23691094,0.06147237,-0.2823929,0.92754984,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170557397,0.23711762,0.061167493,-0.282379,0.9275214,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170562350,0.23732911,0.060552794,-0.2824893,0.927474,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170567360,0.23746267,0.060349908,-0.28252915,0.927441,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170572396,0.23768279,0.059993554,-0.28255084,0.927401,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170577355,0.23789243,0.059387036,-0.2826654,0.9273515,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170582350,0.23803376,0.059173275,-0.28271994,0.92731225,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170587350,0.23825154,0.058754183,-0.28280383,0.92725736,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170592396,0.23845965,0.058151245,-0.2829094,0.9272097,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170597368,0.23860085,0.057984382,-0.2828795,0.9271929,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170602347,0.23883522,0.05753811,-0.28285515,0.92716783,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170607349,0.23904787,0.05697287,-0.28282365,0.9271575,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170612377,0.23921096,0.056828372,-0.2826748,0.9271698,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170617355,0.23947002,0.056340955,-0.28245085,0.9272008,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170622347,0.23968567,0.055859085,-0.2822137,0.92724645,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170627350,0.23987395,0.05574574,-0.2818839,0.9273049,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170632396,0.2401487,0.055284657,-0.28152904,0.9273692,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170637350,0.24036323,0.05485682,-0.28121766,0.9274335,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170642349,0.24055776,0.05476278,-0.2808061,0.9275133,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170647350,0.2408303,0.05426723,-0.28046092,0.9275761,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170652372,0.24103285,0.053855654,-0.2801497,0.9276417,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170657396,0.24122743,0.05372485,-0.27977446,0.9277118,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170662379,0.2415039,0.053171635,-0.27949286,0.9277567,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170667361,0.24170989,0.052742954,-0.27926186,0.927797,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170672398,0.241925,0.052585393,-0.2789117,0.9278553,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170677350,0.24219073,0.05199223,-0.27868563,0.9278873,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170682354,0.24238418,0.051610168,-0.2784849,0.9279184,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170687356,0.24259444,0.051460933,-0.27819803,0.92795783,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170692377,0.24285921,0.050881866,-0.27796742,0.9279896,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170697375,0.24305724,0.050568487,-0.27775055,0.9280198,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170702355,0.2432692,0.050417867,-0.27747163,0.9280558,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170707369,0.24354845,0.049836446,-0.27722913,0.9280866,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170712389,0.2437635,0.049581513,-0.2769179,0.92813665,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170717390,0.24401131,0.04941681,-0.27661848,0.92816955,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170722347,0.24430245,0.04881227,-0.27641487,0.92818564,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170727358,0.24451105,0.048602935,-0.2761677,0.9282152,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170732358,0.24475403,0.04842585,-0.2759142,0.9282358,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170737354,0.24503237,0.047846142,-0.2758057,0.9282248,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170742357,0.24521984,0.04773035,-0.2756554,0.9282258,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170747355,0.24546246,0.047517207,-0.27551666,0.9282138,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170752382,0.24572492,0.046984337,-0.27548426,0.9281812,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170757391,0.2459094,0.046898823,-0.27540824,0.9281591,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170762392,0.24615481,0.046673413,-0.2753448,0.9281243,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170767400,0.24641778,0.046132192,-0.2753775,0.92807186,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170772373,0.24660438,0.046029203,-0.27537048,0.92802954,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170777385,0.2468673,0.045705322,-0.275407,0.92796475,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170782394,0.24712688,0.045157075,-0.27551892,0.9278893,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170787391,0.24731725,0.045088653,-0.2755758,0.927825,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170792376,0.24757151,0.044783805,-0.2756431,0.92775196,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170797369,0.24780728,0.044326615,-0.27571943,0.9276883,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170802378,0.24799775,0.044335578,-0.27570745,0.92764056,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170807355,0.24825922,0.0440203,-0.275712,0.9275842,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170812353,0.24850705,0.04361402,-0.27568328,0.92754567,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170817356,0.24871834,0.043661922,-0.27550483,0.92753977,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170822347,0.24901624,0.043284837,-0.27539864,0.92750907,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170827356,0.24929373,0.042906806,-0.27527863,0.92748773,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170832414,0.24953365,0.042921174,-0.2750545,0.9274889,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170837347,0.24983816,0.0425572,-0.27495226,0.92745405,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170842347,0.2500854,0.042244423,-0.27487463,0.9274248,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170847354,0.25029594,0.042303152,-0.27477524,0.9273947,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170852404,0.25059116,0.041919798,-0.27476773,0.92733467,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170857349,0.25082302,0.04162589,-0.2747885,0.9272791,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170862350,0.25104576,0.041640997,-0.27477145,0.9272231,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170867347,0.25134584,0.041167244,-0.27482283,0.9271478,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170872381,0.25158095,0.04086921,-0.27483845,0.92709255,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170877349,0.2518291,0.04086243,-0.2747425,0.9270539,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170882347,0.2521467,0.040366825,-0.27468365,0.9270068,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170887351,0.25240105,0.04014611,-0.27451673,0.9269966,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170892359,0.25266945,0.040194757,-0.27422506,0.9270077,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170897347,0.2529963,0.039744124,-0.27397653,0.9270114,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170902347,0.25325468,0.039628465,-0.27366874,0.9270367,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170907350,0.25353506,0.039678827,-0.27325326,0.92708045,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170912364,0.2538767,0.03924095,-0.2728994,0.92710996,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170917350,0.2541439,0.039156284,-0.27251065,0.92715466,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170922347,0.25444913,0.039137647,-0.27208978,0.92719525,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170927349,0.2547866,0.0386569,-0.27178466,0.9272123,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170932396,0.25504488,0.038567476,-0.27150786,0.9272261,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170937352,0.25534394,0.038510486,-0.27120578,0.9272346,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170942350,0.25565562,0.03802076,-0.27104402,0.9272162,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170947350,0.25589955,0.037959173,-0.27087277,0.9272015,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170952399,0.25619954,0.03784176,-0.2706733,0.9271816,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170957356,0.2565089,0.037350375,-0.27059126,0.92714,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170962347,0.25677806,0.037317555,-0.27042148,0.92711633,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170967347,0.25711787,0.03717643,-0.27015385,0.9271059,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170972398,0.2574661,0.03668815,-0.27000296,0.92707264,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170977391,0.25776646,0.03670028,-0.26972833,0.92706865,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170982347,0.2581136,0.036605597,-0.2693891,0.92707443,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170987350,0.25846672,0.036213953,-0.2690987,0.92707574,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170992396,0.25877583,0.036349166,-0.2686858,0.927104,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
170997350,0.25914243,0.03623973,-0.26826206,0.9271287,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
171002347,0.259517,0.035849754,-0.2679325,0.9271342,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
171007350,0.25986314,0.035953246,-0.26747784,0.9271646,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
171012398,0.26027763,0.035721887,-0.26705992,0.9271778,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
171017372,0.26066035,0.035273813,-0.26680028,0.9271622,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
171022347,0.2610115,0.035313673,-0.26647368,0.9271557,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
171027352,0.2614143,0.035012398,-0.26618576,0.9271365,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
171032396,0.26178575,0.034605164,-0.26601186,0.9270967,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
171037392,0.26213804,0.034668602,-0.26572445,0.92707735,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
171042350,0.26255453,0.034329724,-0.26549855,0.9270367,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
171047354,0.26293692,0.03393857,-0.26533234,0.92699033,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
171052396,0.26332828,0.03393771,-0.26505446,0.9269588,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
171057350,0.26376563,0.03352512,-0.26482594,0.9269148,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
171062349,0.26417148,0.03313776,-0.26460332,0.92687666,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
171067350,0.2645797,0.03312944,-0.26427573,0.926854,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
171072354,0.26502663,0.0327422,-0.2639652,0.9268287,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
171077360,0.2654373,0.032463357,-0.2636689,0.92680526,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
171082391,0.26585856,0.03254754,-0.26322597,0.92680746,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
171087374,0.26633167,0.032170385,-0.26284793,0.9267921,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
171092357,0.26676366,0.031930767,-0.2624895,0.9267777,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
171097347,0.26721385,0.031964134,-0.2620429,0.92677325,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
171102347,0.26769498,0.031537507,-0.26168457,0.92675024,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
171107347,0.26813275,0.031306844,-0.2613317,0.92673105,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
171112396,0.26859292,0.031320207,-0.26088843,0.9267223,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
171117349,0.26907942,0.030867204,-0.26054785,0.9266922,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
171122347,0.26951826,0.030696012,-0.2601989,0.9266684,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
171127347,0.2699801,0.030722613,-0.2597453,0.9266603,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
171132409,0.27046314,0.03028825,-0.25939342,0.9266323,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
171137347,0.2708888,0.030183919,-0.259079,0.9265993,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
171142348,0.27135321,0.030175926,-0.2586917,0.9265719,0.99997425,2.0154545e-09,6.882595e-10,-0.007182245,3
