timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
70232397,0.95546097,-0.006337017,0.0010781288,0.29504773,0.021976365,-0.019879403,0.028314868,-0.52042705,-0.13184384,0.03758004,2.5741709e-05,-1.9235808e-06,-1.9738507e-05,0.0,0.0,-0.00040808102,0.25953838,0.0043878523,0.37517324,0.0,0.0,0.0,0.0,0.0,1.6253832e-09,2.1416197e-05,0.0004767809,3.5103324e-06,3.4066977e-06,3.4081957e-06,3.638053e-05,0.008265914,0.008266005,0.011027344,0.031027652,0.031027656,0.15279914,1.9471069e-11,1.9474344e-11,3.731385e-11,0.0,0.0,5.0000352e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.285094e-05,0.0039885505,0.012495483,131607,0.24910903,0.3908953,0.06984235,0.00866992,0.011146174,0.011146174,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
70432396,0.9553467,-0.0064630765,0.0012846936,0.29541373,0.03557983,-0.02535999,0.03691137,-0.5182996,-0.14473258,0.03390198,2.5776346e-05,-1.9955785e-06,-1.9827166e-05,0.0,0.0,-0.00040498818,0.25953838,0.0043878523,0.37517324,0.0,0.0,0.0,0.0,0.0,3.1309173e-09,2.8157385e-05,0.0005213984,3.5095181e-06,3.4053671e-06,3.4069037e-06,3.630663e-05,0.008247403,0.00824757,0.011011077,0.030865703,0.030865705,0.15224214,1.9468111e-11,1.9471362e-11,3.7216136e-11,0.0,0.0,5.0000267e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035396655,0.0070347404,0.013215223,131607,0.24845806,0.3901822,0.0054788576,0.029045548,0.010773658,0.010773658,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
70632371,0.9554581,-0.006982522,0.0008377002,0.29504296,0.015934713,-0.026118964,0.029694319,-0.5135743,-0.15055476,0.032059755,2.5766783e-05,-1.9986333e-06,-1.9811734e-05,0.0,0.0,-0.0004020866,0.25953838,0.0043878523,0.37517324,0.0,0.0,0.0,0.0,0.0,2.6201892e-09,2.5884892e-05,0.00049164484,3.4950822e-06,3.4038585e-06,3.4057373e-06,3.6247155e-05,0.008235949,0.008236029,0.010993838,0.030699221,0.030699221,0.1516769,1.9465068e-11,1.9468293e-11,3.7120373e-11,0.0,0.0,5.0000093e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020118855,0.004794115,0.009698857,131607,0.24778709,0.38945717,0.01021944,0.015507217,0.008883276,0.008883276,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
70832396,0.95537543,-0.0066725146,0.0009325221,0.2953174,0.022629058,-0.014249992,0.02593702,-0.50466263,-0.1532136,0.031104883,2.5755398e-05,-1.9543354e-06,-1.982878e-05,0.0,0.0,-0.00039964318,0.25953838,0.0043878523,0.37517324,0.0,0.0,0.0,0.0,0.0,2.0608e-09,2.2314292e-05,0.00049016287,3.4946752e-06,3.402604e-06,3.4043103e-06,3.6174853e-05,0.008224445,0.008224531,0.011030159,0.030539317,0.030539325,0.15299131,1.9462246e-11,1.9465431e-11,3.702652e-11,0.0,0.0,5.0000352e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.150011e-05,0.002946572,0.0070748185,131607,0.24714093,0.39114103,0.012942517,0.018836228,0.0109257,0.0109257,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
71032396,0.9556094,-0.007188134,0.0019992893,0.2945421,0.019067375,-0.023180135,0.018595833,-0.50429493,-0.16742274,0.026581006,2.5802892e-05,-2.0536045e-06,-1.9794996e-05,0.0,0.0,-0.00039561282,0.25953838,0.0043878523,0.37517324,0.0,0.0,0.0,0.0,0.0,1.5121453e-09,1.9467127e-05,0.00048252134,3.471649e-06,3.4013842e-06,3.4032216e-06,3.612564e-05,0.008214193,0.00821428,0.011012447,0.030384505,0.030384516,0.1524162,1.94594e-11,1.9462543e-11,3.6934532e-11,0.0,0.0,5.0000267e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017053177,0.00747863,0.011695443,131607,0.24651374,0.39040518,0.012262878,0.04088557,0.011447493,0.011447493,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
71232373,0.9554993,-0.007462018,0.0022745063,0.29489037,0.027483253,-0.023660617,0.021034935,-0.49637446,-0.17179188,0.024521057,2.579333e-05,-2.01579e-06,-1.9687217e-05,0.0,0.0,-0.00039348152,0.25953838,0.0043878523,0.37517324,0.0,0.0,0.0,0.0,0.0,1.1935262e-09,1.7823673e-05,0.0004763935,3.4774102e-06,3.400091e-06,3.4020413e-06,3.6048663e-05,0.008200715,0.00820082,0.010994874,0.030234385,0.030234404,0.15184619,1.945656e-11,1.9459647e-11,3.684439e-11,0.0,0.0,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041750647,0.0027636476,0.006033605,131607,0.24590403,0.38967445,0.008395736,0.018318895,0.011091921,0.011091921,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
71432369,0.9553208,-0.007994486,0.0017117464,0.295458,0.019915204,-0.020657463,0.011251336,-0.4917009,-0.1760021,0.011567373,2.5757412e-05,-2.007448e-06,-1.9652107e-05,0.0,0.0,-0.0003850178,0.25953838,0.0043878523,0.37517324,0.0,0.0,0.0,0.0,0.0,1.0421154e-09,1.6982473e-05,0.0004522165,3.485829e-06,3.3986698e-06,3.4010584e-06,3.5969897e-05,0.0081919525,0.008192041,0.010977437,0.030098319,0.030098338,0.15128104,1.9453744e-11,1.9456778e-11,3.6756057e-11,0.0,0.0,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031496378,0.0062122094,0.013491956,131607,0.24535006,0.38894865,0.014684792,0.051222287,0.01209063,0.01209063,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
71632396,0.9554919,-0.008204416,0.002311456,0.29489425,0.0255284,-0.008753841,0.016273031,-0.4906349,-0.17425923,0.006736075,2.5671334e-05,-2.0038942e-06,-1.9615569e-05,0.0,0.0,-0.0003828584,0.25953838,0.0043878523,0.37517324,0.0,0.0,0.0,0.0,0.0,1.5538959e-09,2.0475143e-05,0.0006505805,3.467996e-06,3.3975318e-06,3.4000018e-06,3.5918252e-05,0.008178831,0.008178934,0.011014729,0.029964225,0.029964242,0.15260457,1.9451076e-11,1.9454063e-11,3.6669483e-11,0.0,0.0,5.0000356e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027731847,0.006795063,0.0127759855,131607,0.24480292,0.39064634,0.038081937,0.038113013,0.008620387,0.008620387,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
71832396,0.9555533,-0.007502075,0.004439819,0.29468966,0.029193852,-0.013898445,0.013183468,-0.48604372,-0.18110521,0.010312285,2.5696514e-05,-2.019116e-06,-1.9579835e-05,0.0,0.0,-0.0003827751,0.25953838,0.0043878523,0.37517324,0.0,0.0,0.0,0.0,0.0,1.999405e-09,2.6599004e-05,0.0008124859,3.4585462e-06,3.396691e-06,3.3981191e-06,3.5859248e-05,0.00816996,0.008170087,0.010997657,0.029831225,0.029831246,0.15204088,1.9448214e-11,1.9451182e-11,3.6584635e-11,0.0,0.0,5.0000175e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014476616,0.0016504005,0.0039612856,131607,0.24425901,0.3899242,0.030350843,0.009161151,0.01225131,0.01225131,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
72032367,0.955025,-0.008709929,0.004893467,0.2963572,0.02270149,-0.012770515,0.014497381,-0.48575464,-0.18376482,0.0061033657,2.5642781e-05,-2.0472796e-06,-1.9530553e-05,0.0,0.0,-0.00038148492,0.25953838,0.0043878523,0.37517324,0.0,0.0,0.0,0.0,0.0,2.0418478e-09,2.444594e-05,0.00077128975,3.4931916e-06,3.3954389e-06,3.3975564e-06,3.5756293e-05,0.0081595965,0.008159715,0.01098064,0.029709803,0.029709822,0.15148126,1.9445463e-11,1.9448412e-11,3.6501482e-11,0.0,0.0,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021166657,0.0043047187,0.007870151,131607,0.2437614,0.38920593,0.034909267,0.024115914,0.012064321,0.012064321,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
72232392,0.9547209,-0.010781614,0.003932936,0.2972816,0.014427404,-0.012661557,0.011860559,-0.48612007,-0.19029522,0.0019620801,2.5628153e-05,-2.090668e-06,-1.9492914e-05,0.0,0.0,-0.0003793317,0.25953838,0.0043878523,0.37517324,0.0,0.0,0.0,0.0,0.0,2.7385016e-09,2.9442455e-05,0.0010252063,3.510275e-06,3.3936808e-06,3.3977676e-06,3.5671474e-05,0.008150593,0.008150703,0.01101671,0.02958844,0.029588455,0.15278956,1.9442788e-11,1.9445693e-11,3.6419995e-11,0.0,0.0,5.0000267e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027952666,0.004666648,0.008469546,131607,0.24326302,0.39088306,0.019496901,0.01981029,0.013759009,0.013759009,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
72432350,0.95506096,-0.00899016,0.0039560013,0.2962468,0.0045180037,-0.008507677,0.0052165096,-0.48776537,-0.1958037,-0.0034190696,2.5623101e-05,-2.1197648e-06,-1.945614e-05,0.0,0.0,-0.0003758303,0.25953838,0.0043878523,0.37517324,0.0,0.0,0.0,0.0,0.0,2.5401574e-09,2.6885666e-05,0.0009228449,3.481552e-06,3.3925578e-06,3.3951949e-06,3.56356e-05,0.008143897,0.008144015,0.010996236,0.029476933,0.029476952,0.15217543,1.944021e-11,1.9443095e-11,3.6340125e-11,0.0,0.0,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025846803,0.0043303287,0.008413469,131607,0.24280421,0.3900967,0.06247228,0.020940198,0.014360686,0.014360686,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
72622402,0.9551492,-0.0071411636,0.0035746647,0.29601744,0.013351317,-0.010700817,0.0048710993,-0.48832372,-0.20118138,-0.010962202,2.5620582e-05,-2.131968e-06,-1.9447432e-05,0.0,0.0,-0.00037257568,0.25953838,0.0043878523,0.37517324,0.0,0.0,0.0,0.0,0.0,3.1747174e-09,3.255424e-05,0.0009537605,3.4680138e-06,3.3818371e-06,3.3833642e-06,3.5554684e-05,0.008076914,0.008077031,0.010990809,0.02916197,0.029161988,0.15295425,1.942761e-11,1.9430456e-11,3.6251873e-11,0.0,0.0,5.0000263e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017561359,0.003513975,0.007664497,131607,0.24150354,0.39109367,0.07545614,0.01742021,0.01489017,0.01489017,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
72822447,0.955192,-0.010458208,0.0041964967,0.2957723,0.021772794,-0.01357036,0.005737905,-0.48204127,-0.20755734,-0.008327154,2.5660362e-05,-2.1080116e-06,-1.9398756e-05,0.0,0.0,-0.00037363003,0.25953838,0.0043878523,0.37517324,0.0,0.0,0.0,0.0,0.0,3.0802483e-09,3.107503e-05,0.0008964397,3.4585503e-06,3.3806737e-06,3.3843423e-06,3.5497964e-05,0.008068999,0.008069131,0.010971506,0.029057186,0.029057194,0.1523476,1.9425206e-11,1.9428001e-11,3.617518e-11,0.0,0.0,5.0000175e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002520379,0.0030924883,0.0056208665,131607,0.24106924,0.3903173,0.032560408,0.022520028,0.015734259,0.015734259,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
73022347,0.95523494,-0.009401343,0.0031913936,0.29568166,-0.0014447519,-0.010421445,-0.0025507552,-0.4851861,-0.2110138,-0.005032332,2.5617242e-05,-2.1302058e-06,-1.938911e-05,0.0,0.0,-0.00037315793,0.25953838,0.0043878523,0.37517324,0.0,0.0,0.0,0.0,0.0,5.1181837e-09,3.6276975e-05,0.0010844123,3.4511108e-06,3.3790066e-06,3.3821307e-06,3.5443067e-05,0.008063697,0.008063843,0.010953049,0.028949635,0.02894965,0.15175398,1.9422481e-11,1.9425255e-11,3.6100033e-11,0.0,0.0,5.0000086e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016750708,0.0021053152,0.009086473,131607,0.2406227,0.38955614,0.03086334,0.017491631,0.015786916,0.015786916,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
73232397,0.95545566,-0.005653027,0.0034539707,0.2950604,0.01139117,-0.012639383,0.003401532,-0.4835647,-0.21443406,-0.004783229,2.561815e-05,-2.1098033e-06,-1.9268433e-05,0.0,0.0,-0.00037237414,0.25953838,0.0043878523,0.37517324,0.0,0.0,0.0,0.0,0.0,4.354124e-09,3.6887097e-05,0.0012091046,3.4379318e-06,3.3875601e-06,3.3883146e-06,3.542607e-05,0.0081091,0.008109228,0.010975316,0.029050995,0.029051015,0.15167351,1.9430188e-11,1.943292e-11,3.603639e-11,0.0,0.0,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003522216,0.0013355612,0.007036094,131607,0.24104358,0.38945284,0.048471976,0.011302388,0.0149858855,0.0149858855,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
73422349,0.95544875,-0.007055217,0.0032389523,0.29505518,0.013963638,-0.009544013,0.008342075,-0.48786208,-0.22425877,-0.0007112648,2.5632266e-05,-2.1882947e-06,-1.9230001e-05,0.0,0.0,-0.0003730361,0.25953838,0.0043878523,0.37517324,0.0,0.0,0.0,0.0,0.0,3.9118984e-09,3.3139266e-05,0.0010689002,3.431052e-06,3.3768608e-06,3.378411e-06,3.5340323e-05,0.008042917,0.008043038,0.010971685,0.028756568,0.028756589,0.1524655,1.9417853e-11,1.9420568e-11,3.5954236e-11,0.0,0.0,5.0000263e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034035067,0.0051414696,0.012499472,131607,0.239819,0.39046833,0.019951886,0.0243341,0.016265469,0.016265469,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
73632396,0.9555158,-0.008659324,0.0038739825,0.2947874,0.012587661,-0.013529741,-0.00067873864,-0.48171735,-0.22994079,-0.008477295,2.5664724e-05,-2.1654016e-06,-1.9138344e-05,0.0,0.0,-0.00036877664,0.25953838,0.0043878523,0.37517324,0.0,0.0,0.0,0.0,0.0,3.417949e-09,2.9102463e-05,0.0008848031,3.425347e-06,3.3850383e-06,3.387428e-06,3.5314413e-05,0.008093366,0.008093485,0.010995082,0.028858203,0.028858231,0.15239738,1.9425418e-11,1.9428101e-11,3.5893517e-11,0.0,0.0,5.0000175e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041257756,0.0032304258,0.0049268915,131607,0.24024245,0.39038107,0.06800241,0.024460008,0.015520997,0.015520997,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
73832399,0.95537835,-0.0063130152,0.0044754744,0.29528365,0.011384031,-0.0018566095,0.0010318398,-0.48384377,-0.23056649,-0.019258179,2.561051e-05,-2.1657638e-06,-1.9196237e-05,0.0,0.0,-0.000366076,0.25953838,0.0043878523,0.37517324,0.0,0.0,0.0,0.0,0.0,2.5597502e-09,2.5302279e-05,0.00080230815,3.4292357e-06,3.384105e-06,3.3849335e-06,3.5251385e-05,0.008083337,0.008083442,0.010976188,0.028765615,0.028765647,0.15179196,1.9423114e-11,1.9425789e-11,3.582423e-11,0.0,0.0,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2605192e-05,0.0020682218,0.005351991,131607,0.23985675,0.38960487,0.036305245,0.02758849,0.016000153,0.016000153,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
74032400,0.95533234,-0.0070970547,0.0040584616,0.2954209,0.008560126,-0.009042438,0.00368414,-0.48753196,-0.23838934,-0.014734085,2.561458e-05,-2.2186084e-06,-1.9148309e-05,0.0,0.0,-0.00036892467,0.25953838,0.0043878523,0.37517324,0.0,0.0,0.0,0.0,0.0,2.2549633e-09,2.3066354e-05,0.00072496256,3.4287189e-06,3.3828906e-06,3.3843062e-06,3.5192257e-05,0.008076738,0.008076843,0.011012698,0.028688198,0.028688224,0.1530893,1.942099e-11,1.9423659e-11,3.575637e-11,0.0,0.0,5.0000356e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011223232,0.0038754938,0.008164932,131607,0.23953375,0.3912663,0.009806027,0.018804912,0.01852446,0.01852446,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
