timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
90127904,90127396,-0.22905743,-0.33014682,-0.27260035
90130292,90129847,-0.18817315,-0.3565822,-0.2748295
90132820,90132355,-0.16986881,-0.36453423,-0.2706336
90135361,90134874,-0.16476198,-0.36192486,-0.27018747
90137817,90137347,-0.15600255,-0.35701635,-0.27696297
90140337,90139847,-0.15634272,-0.33406788,-0.2791527
90145316,90144849,-0.16327077,-0.28075254,-0.2871499
90147839,90147358,-0.18934324,-0.24715759,-0.28341576
90150324,90149849,-0.21430178,-0.21497332,-0.28187776
90152843,90152375,-0.22796378,-0.19574748,-0.28606993
90155332,90154859,-0.24456333,-0.17277977,-0.28274968
90157818,90157347,-0.25669846,-0.15819688,-0.27711546
90160313,90159847,-0.25813255,-0.16232489,-0.2756558
90165317,90164849,-0.25022435,-0.18463838,-0.2668171
90167842,90167372,-0.23866378,-0.20968957,-0.2721444
90170325,90169847,-0.23245268,-0.22882779,-0.27669513
90172910,90172403,-0.21140137,-0.2556207,-0.28116128
90175283,90174850,-0.18029234,-0.2839724,-0.28527573
90177811,90177347,-0.17095019,-0.29754153,-0.28392306
90180424,90179887,-0.17385766,-0.311636,-0.2849768
90185316,90184849,-0.1864599,-0.30559033,-0.2866611
90187825,90187350,-0.18617138,-0.28971565,-0.28408012
90190322,90189849,-0.1785968,-0.2735004,-0.28205517
90192910,90192400,-0.18639919,-0.2442284,-0.27776572
90195297,90194865,-0.19505994,-0.21711834,-0.27970234
90197812,90197347,-0.19686551,-0.1914405,-0.28464466
90200312,90199847,-0.2067617,-0.15965945,-0.28530535
90205315,90204849,-0.20497665,-0.14097017,-0.2952171
90207820,90207349,-0.20768018,-0.13498734,-0.2946402
90210322,90209847,-0.2093644,-0.14436604,-0.29702255
90212931,90212403,-0.2081354,-0.16363615,-0.30048454
90215355,90214885,-0.2155382,-0.17441483,-0.29802024
90217772,90217347,-0.20692922,-0.19361821,-0.29913318
90220336,90219847,-0.18383823,-0.21590799,-0.2999972
90225316,90224849,-0.18054482,-0.2316275,-0.29125917
90227820,90227351,-0.17361934,-0.23369804,-0.29441527
90230315,90229847,-0.1744516,-0.22050129,-0.29652745
90232844,90232381,-0.16677824,-0.21199024,-0.3040951
90240312,90239847,-0.15717176,-0.17808509,-0.31466863
90245316,90244849,-0.1780053,-0.15240692,-0.3163953
90247822,90247356,-0.18847592,-0.14556907,-0.317869
90250325,90249847,-0.19277461,-0.1394115,-0.31667113
90252851,90252377,-0.20715924,-0.12779364,-0.30796778
90255322,90254848,-0.22375298,-0.12897703,-0.30503243
90257818,90257353,-0.2389909,-0.1326608,-0.30689713
90260335,90259847,-0.26083872,-0.12785716,-0.3066997
90265316,90264849,-0.28195876,-0.14226885,-0.3117343
90272839,90272374,-0.34376138,-0.16987158,-0.3056031
90275322,90274848,-0.36622855,-0.17117168,-0.30190945
90277825,90277351,-0.3765442,-0.17536223,-0.30119854
90280313,90279847,-0.38224763,-0.17556979,-0.2971938
90285388,90284893,-0.3803406,-0.16977206,-0.2909324
90287777,90287351,-0.37331143,-0.1646806,-0.2921608
90290335,90289869,-0.37552944,-0.15314487,-0.2933009
90292896,90292396,-0.36781818,-0.15146208,-0.3023258
90295283,90294849,-0.35190052,-0.14942211,-0.30835518
90297812,90297347,-0.33368537,-0.1440122,-0.30854768
90300314,90299849,-0.3124159,-0.14862093,-0.31377122
90305317,90304850,-0.31157544,-0.14941148,-0.3182746
90307816,90307349,-0.30506468,-0.152124,-0.3220979
90310339,90309868,-0.2998099,-0.1491822,-0.32103637
90312899,90312396,-0.3050196,-0.1414066,-0.31473556
90315353,90314882,-0.31187958,-0.1381815,-0.3120602
90317783,90317349,-0.3274568,-0.12833261,-0.30906388
90320351,90319869,-0.343581,-0.117245056,-0.3077231
90325336,90324870,-0.35841,-0.11190651,-0.31608674
90327819,90327353,-0.3764329,-0.11187563,-0.31617194
90330337,90329875,-0.3868027,-0.12284142,-0.31758872
90332907,90332396,-0.39948854,-0.13110228,-0.31532568
90335366,90334887,-0.4186388,-0.14146432,-0.31236523
90337808,90337372,-0.4328958,-0.15615605,-0.31204295
90340397,90339886,-0.4451679,-0.16234207,-0.30752817
90345388,90344890,-0.4525713,-0.18175481,-0.2994009
90347778,90347350,-0.4517512,-0.18010084,-0.2946476
90350412,90349900,-0.45038593,-0.18068872,-0.29662406
90352876,90352411,-0.4531581,-0.18024686,-0.3053558
90355301,90354868,-0.45769656,-0.1627206,-0.30962515
90357812,90357350,-0.43973505,-0.15334998,-0.3134862
90360345,90359869,-0.4211981,-0.15410335,-0.31754875
90365339,90364876,-0.44597664,-0.13588686,-0.31822103
90367836,90367363,-0.44068906,-0.14177111,-0.3210222
90370338,90369875,-0.44734964,-0.134186,-0.3161742
90372900,90372400,-0.46396187,-0.13112168,-0.3119085
90375296,90374859,-0.46896556,-0.1378084,-0.30946895
90377860,90377372,-0.46890292,-0.13665205,-0.30204913
90380339,90379862,-0.46593875,-0.14425498,-0.3011172
90385313,90384849,-0.47534177,-0.16221985,-0.30894905
90387845,90387373,-0.4735543,-0.17117852,-0.31419438
90390406,90389890,-0.46485382,-0.18648674,-0.3214068
90392872,90392406,-0.4665139,-0.19164108,-0.3204905
90395287,90394856,-0.46455988,-0.2036073,-0.3206805
90397920,90397397,-0.46428764,-0.21476859,-0.3236269
90400285,90399847,-0.48279807,-0.20706618,-0.3208727
90405313,90404848,-0.49322033,-0.19780627,-0.3198833
90407819,90407356,-0.4936167,-0.18137586,-0.31354785
90410317,90409850,-0.4895028,-0.17328282,-0.31146455
90415316,90414849,-0.49371108,-0.15047866,-0.3136406
90417830,90417350,-0.49012098,-0.14789946,-0.31848603
90420337,90419859,-0.47924832,-0.15406144,-0.32597727
90425313,90424849,-0.48264223,-0.16532214,-0.3268125
90427835,90427360,-0.46708968,-0.18292928,-0.3259315
90430315,90429847,-0.46962205,-0.195635,-0.32133496
90432902,90432391,-0.4723498,-0.21540344,-0.32304868
90435285,90434852,-0.46880212,-0.22658783,-0.3240583
90437844,90437372,-0.47173777,-0.22381337,-0.31810826
90440313,90439850,-0.46645984,-0.23214787,-0.31622
90445281,90444851,-0.46097758,-0.2313851,-0.31712234
90447819,90447350,-0.45800978,-0.22928038,-0.32360083
90450315,90449850,-0.4557943,-0.22477917,-0.33033696
90452906,90452396,-0.47145486,-0.2090217,-0.3322569
90455286,90454853,-0.4852811,-0.20180783,-0.33394408
90457819,90457350,-0.4912625,-0.19438164,-0.33047998
90460313,90459850,-0.50556743,-0.18308249,-0.32304436
90465316,90464851,-0.5410656,-0.19392246,-0.3189373
90467824,90467353,-0.5557335,-0.19083263,-0.3125394
90470320,90469857,-0.55761397,-0.19954033,-0.31122112
90472902,90472399,-0.55698514,-0.2101553,-0.310527
90475285,90474851,-0.56159836,-0.21566601,-0.308542
90477823,90477353,-0.5570584,-0.23100252,-0.312646
90480334,90479850,-0.5477904,-0.24053475,-0.3167979
90485319,90484851,-0.54585356,-0.24457681,-0.32409415
90487828,90487358,-0.5445251,-0.2431072,-0.32532915
90505321,90504851,-0.52403504,-0.2003986,-0.31868914
90507817,90507353,-0.5114727,-0.19947094,-0.32304657
90510313,90509850,-0.5011061,-0.19385654,-0.32506132
90512904,90512396,-0.49695608,-0.18696365,-0.32585368
90515291,90514857,-0.4863659,-0.19442178,-0.33239514
