timestamp,alt_max,landed,freefall,ground_contact,maybe_landed,in_ground_effect
316824059,inf,0,0,0,0,0
317824072,inf,0,0,0,0,0
318837130,inf,0,0,0,0,0
319703263,inf,0,0,0,0,1
319806140,inf,0,0,0,0,0
319826137,inf,0,0,0,0,1
319846221,inf,0,0,0,0,0
319887060,inf,0,0,0,0,1
320901806,inf,0,0,0,0,1
321916058,inf,0,0,0,0,1
322933821,inf,0,0,0,0,1
323935277,inf,0,0,0,0,1
324937315,inf,0,0,0,0,1
325955350,inf,0,0,1,0,1
326263059,inf,0,0,0,1,1
326594136,inf,1,0,0,0,1
326615240,inf,1,0,0,0,0
327625052,inf,1,0,0,0,0
