timestamp,armed_time_ms,armed,prearmed,ready_to_arm,lockdown,manual_lockdown,force_failsafe,in_esc_calibration_mode,soft_stop
397947221,65333,1,1,1,0,0,0,0,0
398453503,65333,1,1,1,0,0,0,0,0
398965411,65333,1,1,1,0,0,0,0,0
399467289,65333,1,1,1,0,0,0,0,0
399973482,65333,1,1,1,0,0,0,0,0
400473535,65333,1,1,1,0,0,0,0,0
400985477,65333,1,1,1,0,0,0,0,0
401485579,65333,1,1,1,0,0,0,0,0
401987218,65333,1,1,1,0,0,0,0,0
402494055,65333,1,1,1,0,0,0,0,0
402996493,65333,1,1,1,0,0,0,0,0
403498184,65333,1,1,1,0,0,0,0,0
404007562,65333,1,1,1,0,0,0,0,0
404513347,65333,1,1,1,0,0,0,0,0
405016474,65333,1,1,1,0,0,0,0,0
405527621,65333,1,1,1,0,0,0,0,0
406027640,65333,1,1,1,0,0,0,0,0
406535597,65333,1,1,1,0,0,0,0,0
407036442,65333,1,1,1,0,0,0,0,0
407538238,65333,1,1,1,0,0,0,0,0
408053464,65333,1,1,1,0,0,0,0,0
408557217,65333,1,1,1,0,0,0,0,0
409058176,65333,1,1,1,0,0,0,0,0
409568346,65333,1,1,1,0,0,0,0,0
410078180,65333,1,1,1,0,0,0,0,0
410585347,65333,1,1,1,0,0,0,0,0
411087233,65333,1,1,1,0,0,0,0,0
411593510,65333,1,1,1,0,0,0,0,0
412096483,65333,1,1,1,0,0,0,0,0
412598221,65333,1,1,1,0,0,0,0,0
413105673,65333,1,1,1,0,0,0,0,0
413607239,65333,1,1,1,0,0,0,0,0
414113530,65333,1,1,1,0,0,0,0,0
414616593,65333,1,1,1,0,0,0,0,0
415625396,65333,1,1,1,0,0,0,0,0
416127234,65333,1,1,1,0,0,0,0,0
416634026,65333,1,1,1,0,0,0,0,0
417136333,65333,1,1,1,0,0,0,0,0
417636479,65333,1,1,1,0,0,0,0,0
418138220,65333,1,1,1,0,0,0,0,0
418645496,65333,1,1,1,0,0,0,0,0
419147177,65333,1,1,1,0,0,0,0,0
419647178,65333,1,1,1,0,0,0,0,0
420153448,65333,1,1,1,0,0,0,0,0
420656420,65333,1,1,1,0,0,0,0,0
421158182,65333,1,1,1,0,0,0,0,0
421665480,65333,1,1,1,0,0,0,0,0
422168654,65333,1,1,1,0,0,0,0,0
423678480,65333,1,1,1,0,0,0,0,0
424186322,65333,1,1,1,0,0,0,0,0
424692407,65333,1,1,1,0,0,0,0,0
425201417,65333,1,1,1,0,0,0,0,0
425712550,65333,1,1,1,0,0,0,0,0
426214177,65333,1,1,1,0,0,0,0,0
426718466,65333,1,1,1,0,0,0,0,0
427223175,65333,1,1,1,0,0,0,0,0
427728323,65333,1,1,1,0,0,0,0,0
428232366,65333,1,1,1,0,0,0,0,0
428733373,65333,1,1,1,0,0,0,0,0
429237516,65333,1,1,1,0,0,0,0,0
429740607,65333,1,1,1,0,0,0,0,0
430251286,65333,1,1,1,0,0,0,0,0
430758098,65333,1,1,1,0,0,0,0,0
431260549,65333,1,1,1,0,0,0,0,0
431762350,65333,1,1,1,0,0,0,0,0
432267828,65333,1,1,1,0,0,0,0,0
432768333,65333,1,1,1,0,0,0,0,0
433271558,65333,1,1,1,0,0,0,0,0
433773244,65333,1,1,1,0,0,0,0,0
434277444,65333,1,1,1,0,0,0,0,0
435283244,65333,1,1,1,0,0,0,0,0
435786457,65333,1,1,1,0,0,0,0,0
436288322,65333,1,1,1,0,0,0,0,0
436790415,65333,1,1,1,0,0,0,0,0
437297434,65333,1,1,1,0,0,0,0,0
439811174,65333,1,1,1,0,0,0,0,0
440314191,65333,1,1,1,0,0,0,0,0
440818341,65333,1,1,1,0,0,0,0,0
441320739,65333,1,1,1,0,0,0,0,0
442323174,65333,1,1,1,0,0,0,0,0
442823564,65333,1,1,1,0,0,0,0,0
443326133,65333,1,1,1,0,0,0,0,0
443828333,65333,1,1,1,0,0,0,0,0
444331182,65333,1,1,1,0,0,0,0,0
444837670,65333,1,1,1,0,0,0,0,0
445340546,65333,1,1,1,0,0,0,0,0
445843190,65333,1,1,1,0,0,0,0,0
446346225,65333,1,1,1,0,0,0,0,0
446848323,65333,1,1,1,0,0,0,0,0
447352418,65333,1,1,1,0,0,0,0,0
447853229,65333,1,1,1,0,0,0,0,0
448357352,65333,1,1,1,0,0,0,0,0
448861176,65333,1,1,1,0,0,0,0,0
449367200,65333,1,1,1,0,0,0,0,0
449877435,65333,1,1,1,0,0,0,0,0
450380809,65333,1,1,1,0,0,0,0,0
450882257,65333,1,1,1,0,0,0,0,0
451386487,65333,1,1,1,0,0,0,0,0
451888342,65333,1,1,1,0,0,0,0,0
452392415,65333,1,1,1,0,0,0,0,0
452893381,65333,1,1,1,0,0,0,0,0
453397342,65333,1,1,1,0,0,0,0,0
453901185,65333,1,1,1,0,0,0,0,0
454403176,65333,1,1,1,0,0,0,0,0
454906393,65333,1,1,1,0,0,0,0,0
455408338,65333,1,1,1,0,0,0,0,0
455908427,65333,1,1,1,0,0,0,0,0
456253380,0,0,1,1,0,0,0,0,0
456762299,0,0,1,1,0,0,0,0,0
