timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,state_of_health,max_error,connected,source,priority,id,is_powering_off,warning
75829213,25.518398,25.47505,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.2458415,4.2458415,4.2458415,4.2458415,4.2458415,4.2458415,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
76129206,25.4856,25.474508,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.2457514,4.2457514,4.2457514,4.2457514,4.2457514,4.2457514,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
76429212,25.4774,25.476234,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.246039,4.246039,4.246039,4.246039,4.246039,4.246039,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
76729213,25.4856,25.477549,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.2462583,4.2462583,4.2462583,4.2462583,4.2462583,4.2462583,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
77029216,25.4856,25.479132,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.246522,4.246522,4.246522,4.246522,4.246522,4.246522,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
77329207,25.4856,25.478167,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.2463613,4.2463613,4.2463613,4.2463613,4.2463613,4.2463613,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
77629210,25.534801,25.47915,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.2465253,4.2465253,4.2465253,4.2465253,4.2465253,4.2465253,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
77929207,25.502,25.47834,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.24639,4.24639,4.24639,4.24639,4.24639,4.24639,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
78229209,25.5102,25.477877,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.2463126,4.2463126,4.2463126,4.2463126,4.2463126,4.2463126,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
78530732,25.5102,25.478537,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.246423,4.246423,4.246423,4.246423,4.246423,4.246423,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
78829213,25.4774,25.477884,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.246314,4.246314,4.246314,4.246314,4.246314,4.246314,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
79129206,25.493801,25.47824,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.246373,4.246373,4.246373,4.246373,4.246373,4.246373,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
79429210,25.4692,25.480362,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.246727,4.246727,4.246727,4.246727,4.246727,4.246727,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
79729212,25.4692,25.477955,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.246326,4.246326,4.246326,4.246326,4.246326,4.246326,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
80029214,25.4774,25.479012,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.246502,4.246502,4.246502,4.246502,4.246502,4.246502,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
80329215,25.518398,25.478802,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.246467,4.246467,4.246467,4.246467,4.246467,4.246467,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
80629231,25.4364,25.476917,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.246153,4.246153,4.246153,4.246153,4.246153,4.246153,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
80930731,25.502,25.477558,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.2462597,4.2462597,4.2462597,4.2462597,4.2462597,4.2462597,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
81230911,25.4774,25.477032,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.246172,4.246172,4.246172,4.246172,4.246172,4.246172,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
81529218,25.4364,25.478344,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.246391,4.246391,4.246391,4.246391,4.246391,4.246391,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
81829214,25.4774,25.478193,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.2463655,4.2463655,4.2463655,4.2463655,4.2463655,4.2463655,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
82129216,25.4856,25.478104,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.246351,4.246351,4.246351,4.246351,4.246351,4.246351,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
82429210,25.493801,25.479092,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.2465153,4.2465153,4.2465153,4.2465153,4.2465153,4.2465153,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
82729210,25.493801,25.475107,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.245851,4.245851,4.245851,4.245851,4.245851,4.245851,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
83029215,25.493801,25.477442,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.24624,4.24624,4.24624,4.24624,4.24624,4.24624,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
83329207,25.4692,25.479193,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.246532,4.246532,4.246532,4.246532,4.246532,4.246532,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
83629207,25.4282,25.477829,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.246305,4.246305,4.246305,4.246305,4.246305,4.246305,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
85129222,25.493801,25.477186,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.2461977,4.2461977,4.2461977,4.2461977,4.2461977,4.2461977,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
85429210,25.4774,25.477627,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.246271,4.246271,4.246271,4.246271,4.246271,4.246271,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
85729217,25.4774,25.4726,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.2454333,4.2454333,4.2454333,4.2454333,4.2454333,4.2454333,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
86029209,25.4692,25.473583,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.2455974,4.2455974,4.2455974,4.2455974,4.2455974,4.2455974,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
86329215,25.4774,25.475452,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.2459087,4.2459087,4.2459087,4.2459087,4.2459087,4.2459087,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
86629320,25.4528,25.474102,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.2456837,4.2456837,4.2456837,4.2456837,4.2456837,4.2456837,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
86929209,25.4856,25.475216,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.245869,4.245869,4.245869,4.245869,4.245869,4.245869,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
87229227,25.4856,25.477123,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.246187,4.246187,4.246187,4.246187,4.246187,4.246187,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
87529213,25.42,25.477877,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.2463126,4.2463126,4.2463126,4.2463126,4.2463126,4.2463126,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
87830677,25.4774,25.478212,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.246369,4.246369,4.246369,4.246369,4.246369,4.246369,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
88130801,25.461,25.479996,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.246666,4.246666,4.246666,4.246666,4.246666,4.246666,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
88429209,25.5102,25.480217,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.2467027,4.2467027,4.2467027,4.2467027,4.2467027,4.2467027,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
88729220,25.4774,25.47925,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.2465415,4.2465415,4.2465415,4.2465415,4.2465415,4.2465415,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
89029225,25.543,25.481365,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.2468944,4.2468944,4.2468944,4.2468944,4.2468944,4.2468944,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
89330894,25.4692,25.480919,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.24682,4.24682,4.24682,4.24682,4.24682,4.24682,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
89630728,25.4856,25.478199,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.2463665,4.2463665,4.2463665,4.2463665,4.2463665,4.2463665,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
89931001,25.4856,25.478424,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.246404,4.246404,4.246404,4.246404,4.246404,4.246404,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
90230705,25.502,25.480137,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.2466893,4.2466893,4.2466893,4.2466893,4.2466893,4.2466893,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
90530873,25.493801,25.481678,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.2469463,4.2469463,4.2469463,4.2469463,4.2469463,4.2469463,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
90830838,25.493801,25.482737,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.247123,4.247123,4.247123,4.247123,4.247123,4.247123,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
91130788,25.461,25.483501,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.24725,4.24725,4.24725,4.24725,4.24725,4.24725,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
91431186,25.502,25.48522,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.2475367,4.2475367,4.2475367,4.2475367,4.2475367,4.2475367,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
91730774,25.4856,25.482868,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.2471447,4.2471447,4.2471447,4.2471447,4.2471447,4.2471447,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
93229205,25.518398,25.474329,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.2457213,4.2457213,4.2457213,4.2457213,4.2457213,4.2457213,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
93529242,25.502,25.476383,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.2460637,4.2460637,4.2460637,4.2460637,4.2460637,4.2460637,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
93829251,25.461,25.477736,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.2462893,4.2462893,4.2462893,4.2462893,4.2462893,4.2462893,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
94129208,25.4282,25.47786,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.2463098,4.2463098,4.2463098,4.2463098,4.2463098,4.2463098,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
94429209,25.461,25.47876,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.24646,4.24646,4.24646,4.24646,4.24646,4.24646,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
94729214,25.493801,25.479834,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.246639,4.246639,4.246639,4.246639,4.246639,4.246639,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
95029222,25.4856,25.480318,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.24672,4.24672,4.24672,4.24672,4.24672,4.24672,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
95329210,25.5102,25.477974,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.246329,4.246329,4.246329,4.246329,4.246329,4.246329,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
95629225,25.4528,25.478737,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.246456,4.246456,4.246456,4.246456,4.246456,4.246456,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
95929219,25.493801,25.478941,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.24649,4.24649,4.24649,4.24649,4.24649,4.24649,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
96229207,25.4282,25.478647,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.2464414,4.2464414,4.2464414,4.2464414,4.2464414,4.2464414,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
96529209,25.518398,25.481842,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.2469735,4.2469735,4.2469735,4.2469735,4.2469735,4.2469735,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
96829215,25.461,25.47929,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.246548,4.246548,4.246548,4.246548,4.246548,4.246548,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
97130875,25.4364,25.482393,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.2470655,4.2470655,4.2470655,4.2470655,4.2470655,4.2470655,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
97429259,25.518398,25.483248,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.247208,4.247208,4.247208,4.247208,4.247208,4.247208,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
97730981,25.493801,25.483309,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.247218,4.247218,4.247218,4.247218,4.247218,4.247218,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
98031103,25.4856,25.482632,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.247105,4.247105,4.247105,4.247105,4.247105,4.247105,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
98330945,25.4774,25.478418,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.246403,4.246403,4.246403,4.246403,4.246403,4.246403,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
98631168,25.42,25.476126,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.246021,4.246021,4.246021,4.246021,4.246021,4.246021,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
98929216,25.5102,25.476412,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.2460685,4.2460685,4.2460685,4.2460685,4.2460685,4.2460685,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
99231049,25.493801,25.47761,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.2462683,4.2462683,4.2462683,4.2462683,4.2462683,4.2462683,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
100729212,25.4528,25.470266,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.245044,4.245044,4.245044,4.245044,4.245044,4.245044,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
101029206,25.502,25.472479,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.2454133,4.2454133,4.2454133,4.2454133,4.2454133,4.2454133,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
101329221,25.5102,25.471886,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.245314,4.245314,4.245314,4.245314,4.245314,4.245314,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
101629207,25.493801,25.472185,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.245364,4.245364,4.245364,4.245364,4.245364,4.245364,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
101929213,25.518398,25.474483,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.245747,4.245747,4.245747,4.245747,4.245747,4.245747,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
102229212,25.4774,25.475086,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.2458477,4.2458477,4.2458477,4.2458477,4.2458477,4.2458477,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
102529212,25.493801,25.476982,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.246164,4.246164,4.246164,4.246164,4.246164,4.246164,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
102829210,25.4528,25.471996,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.2453327,4.2453327,4.2453327,4.2453327,4.2453327,4.2453327,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
103129227,25.4856,25.473248,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.245541,4.245541,4.245541,4.245541,4.245541,4.245541,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
103429209,25.4692,25.471985,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.245331,4.245331,4.245331,4.245331,4.245331,4.245331,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
103729207,25.42,25.470833,0.0,0.0,0.0,0.0,1.0,1.0,nan,6,4.2451386,4.2451386,4.2451386,4.2451386,4.2451386,4.2451386,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
