timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid
115528854,15448849,49.0896588,2.1104546,-0.30230957,-4.7887135,0.012734877,0.0018455337,0.0027404597,0.0,-0.002825802,0.0067345053,0.028751807,0.016550137,0.029180843,-0.008581807,0.052221604,0.022659952,-0.0049434593,-0.03857501,0.5725067,0.00507739,86.623116,0.1,0.23817356,0.38980225,0.12591273,0.104881935,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
115628857,15448849,49.0896588,2.1104546,-0.3015092,-4.790688,0.011217591,0.0018455337,0.0027404597,0.0,-0.0024725867,0.005192554,0.026016744,0.010930646,0.029180843,-0.008581807,0.052221604,0.009479258,0.008227669,-0.02539005,0.57249796,0.00507739,86.623116,0.1,0.24678396,0.39159787,0.13040864,0.10631653,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
115828849,15448849,49.0896588,2.1104546,-0.3028259,-4.794355,0.009094686,0.0018455337,0.0027404597,0.0,-0.002620385,0.0037253012,0.024981875,0.0059835985,0.029180843,-0.008581807,0.052221604,0.0019900925,-0.008302486,0.028948313,0.5724423,0.00507739,86.623116,0.1,0.24675505,0.3908527,0.13039945,0.10623473,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
115928899,15448849,49.0896588,2.1104546,-0.3039624,-4.7959065,0.006477904,0.0018455337,0.0027404597,0.0,-0.002664485,0.0028156932,0.025973856,0.0037742618,0.029180843,-0.008581807,0.052221604,0.00961908,-0.02342185,-0.09264232,0.5725564,0.00507739,86.623116,0.1,0.23812123,0.3907572,0.12591055,0.104985036,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
116028842,15448849,49.0896588,2.1104546,-0.30495164,-4.7972193,0.0006111433,0.0018455337,0.0027404597,0.0,-0.0035721897,0.0021833526,0.021527356,-0.0063346135,0.029180843,-0.008581807,0.052221604,0.01975155,0.008484331,0.020543477,0.5725208,0.00507739,86.623116,0.1,0.24673046,0.3925754,0.1304035,0.10642604,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
116128881,15448849,49.0896588,2.1104546,-0.30589435,-4.7984004,-0.003945754,0.0018455337,0.0027404597,0.0,-0.003671779,0.002320845,0.021228805,-0.01019403,0.029180843,-0.008581807,0.052221604,-0.017567113,0.010072476,0.038697507,0.5724778,0.00507739,86.623116,0.1,0.23810035,0.39003378,0.12591504,0.10490991,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
116228859,15448849,49.0896588,2.1104546,-0.3068431,-4.799892,-0.008214269,0.0018455337,0.0027404597,0.0,-0.003959695,0.0020926392,0.01885425,-0.015104773,0.029180843,-0.008581807,0.052221604,-0.021948272,0.027308598,0.03145712,0.5724261,0.00507739,86.623116,0.1,0.24670938,0.3918254,0.13039961,0.10634321,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
116328871,15448849,49.0896588,2.1104546,-0.3082088,-4.801184,-0.01098425,0.0018455337,0.0027404597,0.0,-0.005065251,0.0030728015,0.016622894,-0.018087162,0.029180843,-0.008581807,0.052221604,-0.0008395647,-0.0033558656,-0.084700756,0.5723294,0.00507739,86.623116,0.1,0.23804158,0.39170453,0.12591018,0.10508453,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
116428853,15448849,49.0896588,2.1104546,-0.31041104,-4.8027344,-0.013446323,0.0018455337,0.0027404597,0.0,-0.006330983,0.0028656663,0.015923277,-0.018815283,0.029180843,-0.008581807,0.052221604,0.0047948523,0.025900776,0.045935523,0.5721306,0.00507739,86.623116,0.1,0.2466492,0.3934946,0.13039084,0.10651842,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
116528849,15448849,49.0896588,2.1104546,-0.31207097,-4.8036585,-0.014383697,0.0018455337,0.0027404597,0.0,-0.006754645,0.0010519007,0.014277988,-0.019045003,0.029180843,-0.008581807,0.052221604,0.0053560124,-0.020857906,0.011102078,0.57189465,0.00507739,86.623116,0.1,0.23799084,0.39090532,0.12590691,0.10499061,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
116628853,15448849,49.0896588,2.1104546,-0.3129109,-4.8040805,-0.015733263,0.0018455337,0.0027404597,0.0,-0.0058532297,0.00022458706,0.015547371,-0.016807381,0.029180843,-0.008581807,0.052221604,-0.00034188482,-0.040603157,0.0025344982,0.57193214,0.00507739,86.623116,0.1,0.24659753,0.3926854,0.13038364,0.10642202,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
116728858,15448849,49.0896588,2.1104546,-0.31374758,-4.804727,-0.015523536,0.0018455337,0.0027404597,0.0,-0.0058271675,-7.9852114e-05,0.013520756,-0.016349856,0.029180843,-0.008581807,0.052221604,0.00049053883,0.00374053,0.008565006,0.5720507,0.00507739,86.623116,0.10631694,0.2379476,0.39011437,0.12590116,0.1048995,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
116828910,15448849,49.0896588,2.1104546,-0.31470263,-4.8058486,-0.01286181,0.0018455337,0.0027404597,0.0,-0.006675745,0.00049470365,0.014781697,-0.010560468,0.029180843,-0.008581807,0.052221604,-0.0007157045,0.011640652,0.019087285,0.5722375,0.00507739,86.623116,0.10506597,0.24655369,0.39188457,0.13038394,0.10632831,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
116928890,15448849,49.0896588,2.1104546,-0.31546292,-4.8066792,-0.009372058,0.0018455337,0.0027404597,0.0,-0.008008429,0.0019571697,0.014526704,-0.006029177,0.029180843,-0.008581807,0.052221604,0.016049037,0.018677251,0.0022389214,0.5721239,0.00507739,86.623116,0.11116887,0.23791072,0.3893314,0.12589799,0.10481066,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
117028892,15448849,49.0896588,2.1104546,-0.31573644,-4.807539,-0.00486088,0.0018455337,0.0027404597,0.0,-0.0075608976,0.0012873985,0.016324155,0.0008397929,0.029180843,-0.008581807,0.052221604,0.0037561795,-0.008727202,-0.0071649114,0.5720335,0.00507739,86.623116,0.10768714,0.24651673,0.39356518,0.13038045,0.10650911,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
117128917,15448849,49.0896588,2.1104546,-0.31663874,-4.807984,-0.0015944431,0.0018455337,0.0027404597,0.0,-0.0070259785,0.00044887335,0.015889121,0.0036055513,0.029180843,-0.008581807,0.052221604,-8.819552e-05,-0.017657,0.03264894,0.5720671,0.00507739,86.623116,0.103414826,0.23787959,0.3909893,0.12589718,0.10498621,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
117228926,15448849,49.0896588,2.1104546,-0.31856367,-4.807871,0.0009499329,0.0018455337,0.0027404597,0.0,-0.0063998094,0.0008126509,0.018503798,0.008124155,0.029180843,-0.008581807,0.052221604,-0.00022492923,-0.02246295,-0.009938533,0.5721457,0.00507739,86.623116,0.1029189,0.24648573,0.3927822,0.13038446,0.10642193,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
117328858,15448849,49.0896588,2.1104546,-0.32012358,-4.8087854,0.0032624695,0.0018455337,0.0027404597,0.0,-0.0072785094,0.000855083,0.018690825,0.009748907,0.029180843,-0.008581807,0.052221604,-0.003338506,0.010100959,0.03931941,0.572329,0.00507739,86.623116,0.100534126,0.23785356,0.3902149,0.1258937,0.10490128,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
117428850,15448849,49.0896588,2.1104546,-0.32138944,-4.8115635,0.0048127384,0.0018455337,0.0027404597,0.0,-0.009222991,0.00067549874,0.016944757,0.008557387,0.029180843,-0.008581807,0.052221604,-0.007336294,0.019606594,-0.017065993,0.572314,0.00507739,86.623116,0.10077047,0.24645977,0.39199808,0.13038014,0.106334165,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
117528950,15448849,49.0896588,2.1104546,-0.32258892,-4.8138227,0.005885068,0.0018455337,0.0027404597,0.0,-0.010078491,0.0006862185,0.017626362,0.0092866635,0.029180843,-0.008581807,0.052221604,0.0057492484,0.0065922462,-0.031318516,0.5719704,0.00507739,86.623116,0.1,0.23783173,0.38945556,0.12588982,0.104819864,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
117628849,15448849,49.0896588,2.1104546,-0.32343727,-4.816013,0.005682484,0.0018455337,0.0027404597,0.0,-0.0098668,-0.0015345949,0.015999267,0.006641217,0.029180843,-0.008581807,0.052221604,0.00470174,-0.029818058,-0.008468519,0.5717087,0.00507739,86.623116,0.1,0.24643838,0.3912293,0.13037911,0.10624982,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
117728849,15448849,49.0896588,2.1104546,-0.32406634,-4.8176074,0.004972554,0.0018455337,0.0027404597,0.0,-0.00987287,-0.0028406892,0.014429028,0.0037841706,0.029180843,-0.008581807,0.052221604,-0.007234591,-0.0066638184,0.033726353,0.57150245,0.00507739,86.623116,0.1,0.2378134,0.39113036,0.12589772,0.10500028,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
117828849,15448849,49.0896588,2.1104546,-0.32420275,-4.8185253,0.0035453886,0.0018455337,0.0027404597,0.0,-0.008030211,-0.0041999826,0.016020857,0.0036453935,0.029180843,-0.008581807,0.052221604,0.013595604,-0.022348221,0.030887682,0.5714182,0.00507739,86.623116,0.1,0.2464206,0.3929282,0.13037711,0.106437616,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
120028849,15448849,49.0896588,2.1104546,-0.31814006,-4.8167415,0.038446132,0.0018455337,0.0027404597,0.0,-0.00270335,0.0049122795,0.016367476,0.012436373,0.029180843,-0.008581807,0.052221604,0.004420825,-0.031514898,-0.09792028,0.5703855,0.00507739,86.623116,0.1,0.24640681,0.3914678,0.13040233,0.10626446,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
120128889,15448849,49.0896588,2.1104546,-0.31771493,-4.81655,0.0393841,0.0018455337,0.0027404597,0.0,-0.0012681171,0.0036774497,0.015512004,0.011522408,0.029180843,-0.008581807,0.052221604,0.045324527,0.032162134,0.04179247,0.5705541,0.00507739,86.623116,0.1,0.23778532,0.39135396,0.12590596,0.10501162,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
120228849,15448849,49.0896588,2.1104546,-0.3173249,-4.8170915,0.040063247,0.0018455337,0.0027404597,0.0,-0.0017779947,0.0035753658,0.013789435,0.009343458,0.029180843,-0.008581807,0.052221604,-0.0027758349,0.030879619,-0.046409857,0.57085854,0.00507739,86.623116,0.1,0.24639997,0.3931505,0.13040493,0.106451124,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
120328851,15448849,49.0896588,2.1104546,-0.31709185,-4.817517,0.041366886,0.0018455337,0.0027404597,0.0,-0.0019132091,0.0055507626,0.018076109,0.013859074,0.029180843,-0.008581807,0.052221604,-0.013788766,0.026988843,-0.037385713,0.5711127,0.00507739,86.623116,0.101267636,0.23777984,0.39058176,0.12589791,0.10493165,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
120428868,15448849,49.0896588,2.1104546,-0.31701463,-4.8179445,0.042993207,0.0018455337,0.0027404597,0.0,-0.0035808391,0.00655955,0.013083026,0.009404396,0.029180843,-0.008581807,0.052221604,-0.008574171,0.019724177,-0.032036647,0.57115245,0.00507739,86.623116,0.1,0.24639425,0.39236093,0.13039322,0.1063659,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
120528873,15448849,49.0896588,2.1104546,-0.31726968,-4.818327,0.04480456,0.0018455337,0.0027404597,0.0,-0.0041470593,0.0085343,0.017883338,0.014743203,0.029180843,-0.008581807,0.052221604,-0.0055642272,0.0047135167,0.010815209,0.5710083,0.00507739,86.623116,0.1,0.23777488,0.38980892,0.12590146,0.10485029,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
120628885,15448849,49.0896588,2.1104546,-0.3178486,-4.819226,0.046012737,0.0018455337,0.0027404597,0.0,-0.004882385,0.0070933755,0.015442459,0.012224384,0.029180843,-0.008581807,0.052221604,0.015558892,0.003483479,0.04914132,0.57091826,0.00507739,86.623116,0.1,0.2463892,0.39158747,0.13038741,0.10628382,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
120728899,15448849,49.0896588,2.1104546,-0.31807062,-4.8206263,0.047382347,0.0018455337,0.0027404597,0.0,-0.0045007276,0.005670394,0.01713739,0.013853918,0.029180843,-0.008581807,0.052221604,0.0008351769,-0.034037847,-0.12322012,0.5707774,0.00507739,86.623116,0.10267747,0.23777077,0.3890515,0.1258958,0.104772024,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
120828899,15448849,49.0896588,2.1104546,-0.3175461,-4.823513,0.05068949,0.0018455337,0.0027404597,0.0,-0.0032835123,0.0028973937,0.017653387,0.0163078,0.029180843,-0.008581807,0.052221604,0.02504065,0.030384509,0.054746218,0.57081044,0.00507739,86.623116,0.1025524,0.24638477,0.393289,0.13038166,0.10647413,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
120928849,15448849,49.0896588,2.1104546,-0.31696388,-4.8259635,0.054876737,0.0018455337,0.0027404597,0.0,-0.0039468813,0.0020437369,0.0182806,0.019152652,0.029180843,-0.008581807,0.052221604,-0.027467165,0.019835763,-0.057929203,0.5707688,0.00507739,86.623116,0.10383395,0.23776665,0.39072073,0.12590028,0.10495414,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
121028849,15448849,49.0896588,2.1104546,-0.3162037,-4.8284383,0.05821203,0.0018455337,0.0027404597,0.0,-0.002824695,0.00034700544,0.020663083,0.022739252,0.029180843,-0.008581807,0.052221604,-0.015634423,0.0285302,0.036155988,0.5708783,0.00507739,86.623116,0.10058288,0.24638028,0.39249802,0.13036886,0.10638764,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
121128945,15448849,49.0896588,2.1104546,-0.316121,-4.830419,0.06076116,0.0018455337,0.0027404597,0.0,-0.004320175,0.0009462399,0.019173501,0.021288013,0.029180843,-0.008581807,0.052221604,-0.030419517,-0.0013567447,-0.04117866,0.5707902,0.00507739,86.623116,0.1,0.23776305,0.38993862,0.12589341,0.10486968,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
121228849,15448849,49.0896588,2.1104546,-0.31706703,-4.832229,0.06240386,0.0018455337,0.0027404597,0.0,-0.0043524588,0.00091363426,0.022483045,0.023800053,0.029180843,-0.008581807,0.052221604,-0.0020110602,0.012476274,-0.010845254,0.57073647,0.00507739,86.623116,0.1,0.24637622,0.3917068,0.13036577,0.106300294,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
121328849,15448849,49.0896588,2.1104546,-0.31795877,-4.833638,0.06325595,0.0018455337,0.0027404597,0.0,-0.0049938858,-3.4007673e-05,0.019351454,0.019136269,0.029180843,-0.008581807,0.052221604,0.023020014,-0.018031966,0.027697343,0.57042974,0.00507739,86.623116,0.1,0.23775966,0.38916448,0.12588711,0.10478659,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
121428850,15448849,49.0896588,2.1104546,-0.31875202,-4.834856,0.06388334,0.0018455337,0.0027404597,0.0,-0.004401185,-0.0006704247,0.02249096,0.020715253,0.029180843,-0.008581807,0.052221604,0.00990671,-0.019720675,0.032142702,0.5703561,0.00507739,86.623116,0.1,0.24637237,0.3933936,0.13036332,0.106486104,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
121528851,15448849,49.0896588,2.1104546,-0.31942815,-4.835928,0.06429202,0.0018455337,0.0027404597,0.0,-0.004129,-0.0026726213,0.018334487,0.01511885,0.029180843,-0.008581807,0.052221604,-0.0019290044,-0.012053795,0.09739503,0.57033473,0.00507739,86.623116,0.1,0.23775658,0.3908281,0.12588109,0.10496676,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
121628849,15448849,49.0896588,2.1104546,-0.31992447,-4.8369446,0.06346634,0.0018455337,0.0027404597,0.0,-0.0032852134,-0.002471258,0.019079657,0.0133478455,0.029180843,-0.008581807,0.052221604,-0.011716554,-0.0384071,-0.12878719,0.5706376,0.00507739,86.623116,0.1,0.24636891,0.3926201,0.13036008,0.10640414,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
121728849,15448849,49.0896588,2.1104546,-0.32012102,-4.8379207,0.06246773,0.0018455337,0.0027404597,0.0,-0.0038239933,-0.0021537484,0.018706791,0.010880063,0.029180843,-0.008581807,0.052221604,-0.0055824686,0.044682775,0.08939783,0.57086176,0.00507739,86.623116,0.1,0.23779467,0.39006233,0.12588541,0.10488642,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
121828886,15448849,49.0896588,2.1104546,-0.31971487,-4.838758,0.062037017,0.0018455337,0.0027404597,0.0,-0.004815743,0.0002729678,0.017075209,0.0077559287,0.029180843,-0.008581807,0.052221604,-0.04705257,0.03052566,-0.032509744,0.5709587,0.00507739,86.623116,0.1,0.24640834,0.3918452,0.13038091,0.1063208,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
121928851,15448849,49.0896588,2.1104546,-0.31890815,-4.838833,0.06215392,0.0018455337,0.0027404597,0.0,-0.004113981,0.0018008464,0.019363264,0.009506328,0.029180843,-0.008581807,0.052221604,-0.008691559,0.009208474,0.082342684,0.57082504,0.00507739,86.623116,0.1,0.23778719,0.3893116,0.12587568,0.10480892,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
122328849,15448849,49.0896588,2.1104546,-0.31261024,-4.8366566,0.059554465,0.0018455337,0.0027404597,0.0,0.0008973499,0.001976337,0.016973007,0.0027002678,0.029180843,-0.008581807,0.052221604,-0.008246533,-0.008909512,0.021528263,0.5708606,0.00507739,86.623116,0.1,0.23786171,0.39024687,0.12594618,0.104927115,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
122428849,15448849,49.0896588,2.1104546,-0.31048563,-4.8344436,0.055571333,0.0018455337,0.0027404597,0.0,0.0024744389,0.0020887896,0.012674399,-0.0052633574,0.029180843,-0.008581807,0.052221604,-0.0032820695,0.00539099,0.027422417,0.57099706,0.00507739,86.623116,0.1,0.24648291,0.39204508,0.13043685,0.10636504,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
122528874,15448849,49.0896588,2.1104546,-0.30902496,-4.8331676,0.05124784,0.0018455337,0.0027404597,0.0,0.0037079428,0.0039057997,0.013713332,-0.0078122015,0.029180843,-0.008581807,0.052221604,0.024833158,0.007358968,-0.052415706,0.57099974,0.00507739,86.623116,0.1,0.23784852,0.3895083,0.12593517,0.10485083,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
122628862,15448849,49.0896588,2.1104546,-0.30836108,-4.833224,0.04629406,0.0018455337,0.0027404597,0.0,0.0032538776,0.00378439,0.010009544,-0.015048015,0.029180843,-0.008581807,0.052221604,0.0066984766,0.055310175,-0.032668184,0.57112783,0.00507739,86.623116,0.1,0.24646835,0.3912806,0.13042468,0.106281154,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
122728849,15448849,49.0896588,2.1104546,-0.3078015,-4.833147,0.043068442,0.0018455337,0.0027404597,0.0,0.0014126219,0.0053169183,0.007703367,-0.018506,0.029180843,-0.008581807,0.052221604,-0.018573234,0.015821045,0.0055020642,0.57088554,0.00507739,86.623116,0.1,0.23783632,0.39117175,0.12592836,0.10502713,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
122828852,15448849,49.0896588,2.1104546,-0.307075,-4.833214,0.042971518,0.0018455337,0.0027404597,0.0,0.0022394843,0.005332319,0.009628206,-0.014593579,0.029180843,-0.008581807,0.052221604,-0.0006230773,-0.011456038,0.0064512687,0.5706072,0.00507739,86.623116,0.10070655,0.24645467,0.3929682,0.13041404,0.10646449,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
122928849,15448849,49.0896588,2.1104546,-0.30667505,-4.8329673,0.044670325,0.0018455337,0.0027404597,0.0,0.0030476917,0.0040121586,0.009586804,-0.0111289555,0.029180843,-0.008581807,0.052221604,0.030148743,-0.0022956205,0.05100052,0.5703456,0.00507739,86.623116,0.10684927,0.237825,0.39040762,0.1259175,0.10494421,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
123028849,15448849,49.0896588,2.1104546,-0.3066171,-4.832353,0.04714439,0.0018455337,0.0027404597,0.0,0.0051371795,0.0021708724,0.009772239,-0.0072443276,0.029180843,-0.008581807,0.052221604,0.025041273,-0.018389404,-0.012704919,0.5704894,0.00507739,86.623116,0.104144685,0.24644211,0.39219478,0.13040389,0.106378905,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
123128849,15448849,49.0896588,2.1104546,-0.30594873,-4.8318324,0.049071893,0.0018455337,0.0027404597,0.0,0.0050452054,0.00350477,0.012076281,-0.0023570275,0.029180843,-0.008581807,0.052221604,0.003707101,0.012931792,0.012793948,0.5705868,0.00507739,86.623116,0.10332321,0.2378148,0.3896501,0.12590756,0.104862824,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
123228863,15448849,49.0896588,2.1104546,-0.30435064,-4.831332,0.05088487,0.0018455337,0.0027404597,0.0,0.004526388,0.0041952473,0.012400665,5.2467425e-05,0.029180843,-0.008581807,0.052221604,-0.011186055,0.05320215,0.062373962,0.57069117,0.00507739,86.623116,0.10096803,0.24643095,0.3914279,0.13039173,0.106294535,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
123328849,15448849,49.0896588,2.1104546,-0.30290526,-4.8308215,0.051377743,0.0018455337,0.0027404597,0.0,0.003657155,0.0066586235,0.011563781,-0.00031810894,0.029180843,-0.008581807,0.052221604,-0.006383801,-0.027637888,0.0034538996,0.57026577,0.00507739,86.623116,0.1,0.23780559,0.388899,0.12589662,0.104782194,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
123428858,15448849,49.0896588,2.1104546,-0.30123824,-4.8307395,0.049916856,0.0018455337,0.0027404597,0.0,0.004573523,0.0063349283,0.009435659,-0.0036841691,0.029180843,-0.008581807,0.052221604,-0.011212689,0.010048033,0.012862339,0.5700945,0.00507739,86.623116,0.1,0.24642071,0.39313266,0.13038118,0.10648206,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
123528849,15448849,49.0896588,2.1104546,-0.2996703,-4.8301554,0.04871937,0.0018455337,0.0027404597,0.0,0.0051758913,0.0058179414,0.01035621,-0.0036797565,0.029180843,-0.008581807,0.052221604,0.018203136,-0.025104798,-0.020995181,0.56973594,0.00507739,86.623116,0.1,0.23779695,0.39057955,0.12589568,0.104963735,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
123628849,15448849,49.0896588,2.1104546,-0.297811,-4.8289614,0.047462374,0.0018455337,0.0027404597,0.0,0.007301765,0.004686179,0.010605231,-0.0041669803,0.029180843,-0.008581807,0.052221604,0.009718772,0.015311735,-0.022169393,0.5698329,0.00507739,86.623116,0.1,0.24641165,0.39238065,0.13037917,0.1064018,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
123728849,15448849,49.0896588,2.1104546,-0.29584584,-4.828088,0.047299873,0.0018455337,0.0027404597,0.0,0.0071678497,0.005090566,0.0069751176,-0.0072999066,0.029180843,-0.008581807,0.052221604,-0.010654997,0.0055191065,-0.05826001,0.5698579,0.00507739,86.623116,0.1,0.23778939,0.38983423,0.1258939,0.104885,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
123828852,15448849,49.0896588,2.1104546,-0.29347795,-4.8276563,0.04740138,0.0018455337,0.0027404597,0.0,0.009438965,0.005596434,0.009570671,-0.0039972253,0.029180843,-0.008581807,0.052221604,-0.021843476,0.007964604,-0.020329844,0.57002735,0.00507739,86.623116,0.1,0.24640325,0.39162588,0.13037318,0.106320076,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
123928848,15448849,49.0896588,2.1104546,-0.29132664,-4.8274684,0.04663413,0.0018455337,0.0027404597,0.0,0.008218124,0.007646547,0.008929339,-0.00492841,0.029180843,-0.008581807,0.052221604,0.0018150118,0.0424909,0.09720716,0.56978893,0.00507739,86.623116,0.1,0.23768704,0.38909578,0.12580173,0.10479532,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
124028849,15448849,49.0896588,2.1104546,-0.28882045,-4.8284435,0.04411873,0.0018455337,0.0027404597,0.0,0.010376515,0.005534478,0.006774112,-0.00892406,0.029180843,-0.008581807,0.052221604,0.03267471,0.0008570616,-0.025949817,0.5695801,0.00507739,86.623116,0.1,0.24629003,0.3933379,0.13027601,0.10649666,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
124128849,15448849,49.0896588,2.1104546,-0.28702047,-4.8294578,0.042553138,0.0018455337,0.0027404597,0.0,0.010649819,0.0052192607,0.007847466,-0.008363927,0.029180843,-0.008581807,0.052221604,-0.008482577,0.043498617,-0.025466274,0.5694057,0.00507739,86.623116,0.1,0.23768902,0.39076585,0.12580866,0.10497363,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
124228849,15448849,49.0896588,2.1104546,-0.28643382,-4.83062,0.041859932,0.0018455337,0.0027404597,0.0,0.0104096895,0.0036661418,0.0073068975,-0.0085341055,0.029180843,-0.008581807,0.052221604,0.017237717,-0.025029663,0.0009991046,0.56919193,0.00507739,86.623116,0.1,0.2462933,0.3925379,0.13029766,0.10640375,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
124328890,15448849,49.0896588,2.1104546,-0.28583965,-4.831376,0.04160161,0.0018455337,0.0027404597,0.0,0.011299696,0.0018978396,0.008800673,-0.006334695,0.029180843,-0.008581807,0.052221604,-0.03216481,-0.0001475151,0.0033524742,0.5693232,0.00507739,86.623116,0.10414909,0.23769158,0.38995898,0.12581943,0.10487922,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
124428849,15448849,49.0896588,2.1104546,-0.2855366,-4.831407,0.043098524,0.0018455337,0.0027404597,0.0,0.0094669135,0.002868537,0.0072029997,-0.0056331297,0.029180843,-0.008581807,0.052221604,-0.022233944,0.019719858,0.013170947,0.56933284,0.00507739,86.623116,0.10332991,0.24629672,0.39172152,0.13029955,0.10630688,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
124528885,15448849,49.0896588,2.1104546,-0.28554967,-4.8315444,0.044590928,0.0018455337,0.0027404597,0.0,0.0097885225,0.0033758173,0.009797742,-0.0011783796,0.029180843,-0.008581807,0.052221604,0.006268974,-0.012247416,-0.04894883,0.56941414,0.00507739,86.623116,0.10184201,0.23769431,0.3915978,0.12582466,0.105049394,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
124628854,15448849,49.0896588,2.1104546,-0.286132,-4.8320932,0.04392582,0.0018455337,0.0027404597,0.0,0.008024462,0.0037776916,0.008637162,-0.002775224,0.029180843,-0.008581807,0.052221604,0.025259048,0.011855433,-0.018635433,0.5693451,0.00507739,86.623116,0.1,0.24630047,0.39339283,0.13031232,0.10648669,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
